t_s,vx,vy,vz
4.035926999999999,39.69874217482729,0.5208399445219938,-0.9379932619874279
4.040931999999999,39.74553352374815,0.5222082179032886,-0.9320940833303539
4.0459369999999995,39.79351911127813,0.5232704301335046,-0.9272511157044541
4.050941999999999,39.84269893741722,0.5241766111886604,-0.9236023866876677
4.055946999999999,39.893517090894434,0.5248307418841041,-0.9212439154646462
4.0609519999999995,39.94650167722538,0.524782732291778,-0.920319730812368
4.065956999999999,40.002084782740965,0.52354648528938,-0.9208898447212408
4.070961999999999,40.060530460199,0.5211940152653993,-0.9232663195413845
4.0759669999999995,40.120980538136656,0.5179713713805069,-0.9276111876469006
4.080971999999999,40.183248979383656,0.5133504481191162,-0.9334383519154854
4.085976999999999,40.2471737515659,0.5071872167042485,-0.9402797188219598
4.0909819999999995,40.312262756362074,0.49997377545724525,-0.9479732559922245
4.095986999999999,40.378431976985574,0.4918781579512505,-0.9564829562320322
4.100991999999999,40.444763229983174,0.48282834979777384,-0.9656287835701611
4.1059969999999995,40.51078242063066,0.47310640735172954,-0.9751886936421047
4.111001999999999,40.57638752854432,0.46340246850280925,-0.9852166972392264
4.116006999999999,40.64113446499516,0.454520693922474,-0.9959048327308325
4.1210119999999995,40.70417706091843,0.4473612634668377,-1.007199089325558
4.126016999999999,40.76502321799277,0.44230825387451184,-1.0186793830905454
4.131021999999999,40.823750951805714,0.4389835896059269,-1.029583561747619
4.1360269999999995,40.880564303124665,0.4368411615483727,-1.039263495800378
4.141031999999999,40.93574532830452,0.4354788893661186,-1.0474431300929434
4.146036999999999,40.98939604772898,0.43465072389849274,-1.0536303663039743
4.1510419999999995,41.04127041223738,0.434824758670675,-1.057441127694862
4.156046999999999,41.09109236667383,0.4365351003972936,-1.0588214034742385
4.161051999999999,41.138975933820106,0.43965572389849245,-1.0579992392056534
4.1660569999999995,41.18463305612227,0.4437725464404594,-1.0553347068315524
4.171061999999999,41.228213763556326,0.44889757042127443,-1.0510078423231595
4.176066999999999,41.27043219880812,0.4554088713805067,-1.0453187056325124
4.1810719999999995,41.311252354683425,0.46303039416228214,-1.0382312895653654
4.186076999999999,41.35091427914386,0.47144407521743753,-1.029637572538987
4.191081999999999,41.3900180920935,0.48081794811911566,-1.0196995869274768
4.1960869999999995,41.428659812717,0.4911220068721145,-1.0086873866876673
4.201091999999999,41.46717550816064,0.5020681939224736,-0.9971770869274762
4.206096999999999,41.50639334389206,0.5131764133469334,-0.9856847907644073
4.2111019999999995,41.54692544221341,0.5234804720999322,-0.9747986157044539
4.216106999999999,41.588861821110285,0.5321942131071259,-0.9652086996373082
