Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,03:46:22,84,0,00:00,,,,72898.87,,
,03:46:23,84,0,00:00,,,,72898.87,,
,03:46:24,87,0,00:00,,,,72898.87,,
,03:46:25,87,0,00:00,,,,72898.87,,
,03:46:26,86,0,00:00,,,,72898.87,,
,03:46:27,89,0,00:00,,,,72898.87,,
,03:46:28,90,0,00:00,,,,72898.87,,
,03:46:29,93,0,00:00,,,,72898.87,,
,03:46:30,97,0,00:00,,,,72898.87,,
,03:46:31,100,0,00:00,,,,72898.87,,
,03:46:32,102,0,00:00,,,,72898.87,,
,03:46:33,102,0,00:00,,,,72898.87,,
,03:46:34,102,0,00:00,,,,72898.87,,
,03:46:35,102,0,00:00,,,,72898.87,,
,03:46:36,102,0,00:00,,,,72898.87,,
,03:46:37,101,0,00:00,,,,72898.87,,
,03:46:38,98,0,00:00,,,,72898.87,,
,03:46:39,97,0,00:00,,,,72898.87,,
,03:46:40,98,0,00:00,,,,72898.87,,
,03:46:41,98,0,00:00,,,,72898.87,,
,03:46:42,99,0,00:00,,,,72898.87,,
,03:46:43,99,0,00:00,,,,72898.87,,
,03:46:44,97,0,00:00,,,,72898.87,,
,03:46:45,97,1.5,40:31:00,,,,72900.05,,
,03:46:46,102,5.6,10:40,,,,72903.43,,
,03:46:47,107,5.6,10:40,,,,72903.43,,
,03:46:48,109,6.5,09:16,,,,72905.34,,
,03:46:49,108,7.8,07:40,,,,72908.75,,
,03:46:50,108,7.8,07:40,,,,72908.75,,
,03:46:51,100,9.1,06:37,,,,72911.78,,
,03:46:52,102,10.3,05:51,,,,72914.52,,
,03:46:53,104,11.4,05:16,,,,72917.38,,
,03:46:54,107,12,04:59,,,,72920.98,,
,03:46:55,110,12.8,04:42,,,,72924.8,,
,03:46:56,111,12.8,04:41,,,,72930.88,,
,03:46:57,112,11.3,05:19,,,,72933.01,,
,03:46:58,113,11.3,05:19,,,,72933.01,,
,03:46:59,114,10.7,05:37,,,,72938.63,,
,03:47:00,114,11,05:28,,,,72943.65,,
,03:47:01,116,12.9,04:40,,,,72949.64,,
,03:47:02,117,12.9,04:40,,,,72949.64,,
,03:47:03,118,13.8,04:21,,,,72955.8,,
,03:47:04,118,14.5,04:09,,,,72960.3,,
,03:47:05,119,15.1,03:59,,,,72966.12,,
,03:47:06,119,15.6,03:51,,,,72972.08,,
,03:47:07,119,16.3,03:41,,,,72978.17,,
,03:47:08,120,16.3,03:41,,,,72978.17,,
,03:47:09,121,17.2,03:29,,,,72984.84,,
,03:47:10,121,17.9,03:21,,,,72990.39,,
,03:47:11,122,18.5,03:15,,,,72995.9,,
,03:47:12,122,18.5,03:14,,,,73001.33,,
,03:47:13,123,18.5,03:14,,,,73006.39,,
,03:47:14,122,17.2,03:30,,,,73011.17,,
,03:47:15,122,16.2,03:43,,,,73018.17,,
,03:47:16,121,16.2,03:43,,,,73018.17,,
,03:47:17,121,15.3,03:56,,,,73023.66,,
,03:47:18,119,15.6,03:51,,,,73029.31,,
,03:47:19,118,15.9,03:46,,,,73035.45,,
,03:47:20,118,16.3,03:41,,,,73041.68,,
,03:47:21,118,16.5,03:38,,,,73045.41,,
,03:47:22,119,16.6,03:37,,,,73050.95,,
,03:47:23,120,16.6,03:37,,,,73050.95,,
,03:47:24,120,16.4,03:39,,,,73055.52,,
,03:47:25,120,16.2,03:42,,,,73060.11,,
,03:47:26,120,16.3,03:41,,,,73066.13,,
,03:47:27,120,16.7,03:36,,,,73070.88,,
,03:47:28,119,16.8,03:34,,,,73077.38,,
,03:47:29,120,16.8,03:34,,,,73077.38,,
,03:47:30,120,17,03:32,,,,73082.06,,
,03:47:31,120,17,03:32,,,,73087.06,,
,03:47:32,121,17.2,03:29,,,,73092.37,,
,03:47:33,122,17.3,03:28,,,,73098.72,,
,03:47:34,122,17.4,03:27,,,,73103.02,,
,03:47:35,122,17.4,03:27,,,,73103.02,,
,03:47:36,122,17.8,03:22,,,,73113.77,,
,03:47:37,122,18,03:19,,,,73119.93,,
,03:47:38,122,18,03:19,,,,73119.93,,
,03:47:39,122,18.3,03:16,,,,73125.98,,
,03:47:40,123,19,03:10,,,,73131.45,,
,03:47:41,124,19,03:09,,,,73136.84,,
,03:47:42,125,18.7,03:12,,,,73141.76,,
,03:47:43,126,17.1,03:30,,,,73145.21,,
,03:47:44,127,16.6,03:36,,,,73151.8,,
,03:47:45,128,16.4,03:40,,,,73158.01,,
,03:47:46,129,16.4,03:40,,,,73158.01,,
,03:47:47,130,17.5,03:26,,,,73169.7,,
,03:47:48,130,17.5,03:26,,,,73169.7,,
,03:47:49,130,17.7,03:24,,,,73174.8,,
,03:47:50,130,17.3,03:28,,,,73180.05,,
,03:47:51,129,16.7,03:35,,,,73185.17,,
,03:47:52,128,16.5,03:39,,,,73190.45,,
,03:47:53,127,16.5,03:38,,,,73194.96,,
,03:47:54,127,16.6,03:37,,,,73200.4,,
,03:47:55,126,16.6,03:37,,,,73200.4,,
,03:47:56,126,16.8,03:34,,,,73210.54,,
,03:47:57,126,16.8,03:34,,,,73210.54,,
,03:47:58,127,17.1,03:31,,,,73216.38,,
,03:47:59,128,17.2,03:29,,,,73221.27,,
,03:48:00,128,17.4,03:27,,,,73227.45,,
,03:48:01,128,17.7,03:23,,,,73234.88,,
,03:48:02,128,17.7,03:23,,,,73234.88,,
,03:48:03,128,17.9,03:21,,,,73240.84,,
,03:48:04,128,18.1,03:19,,,,73245.94,,
,03:48:05,127,18.1,03:19,,,,73250.86,,
,03:48:06,127,16.3,03:41,,,,73254.35,,
,03:48:07,127,16,03:45,,,,73261.68,,
,03:48:08,127,16,03:45,,,,73261.68,,
,03:48:09,127,15.9,03:47,,,,73270.13,,
,03:48:10,126,17.7,03:23,,,,73275.45,,
,03:48:11,126,15.7,03:50,,,,73278.73,,
,03:48:12,125,15.5,03:52,,,,73285.87,,
,03:48:13,126,15.6,03:51,,,,73293.91,,
,03:48:14,125,15.6,03:51,,,,73293.91,,
,03:48:15,124,17.7,03:24,,,,73300.27,,
,03:48:16,123,17.6,03:25,,,,73305.05,,
,03:48:17,122,17.1,03:30,,,,73313.04,,
,03:48:18,121,17.1,03:30,,,,73313.04,,
,03:48:19,120,16.7,03:35,,,,73317.99,,
,03:48:20,119,16.6,03:37,,,,73322.91,,
,03:48:21,119,16.7,03:36,,,,73327.94,,
,03:48:22,119,16.9,03:33,,,,73333.55,,
,03:48:23,120,17,03:32,,,,73341.01,,
,03:48:24,121,17,03:32,,,,73341.01,,
,03:48:25,122,17,03:31,,,,73346.28,,
,03:48:26,123,17.1,03:30,,,,73351.38,,
,03:48:27,124,17.1,03:31,,,,73357.16,,
,03:48:28,124,17,03:32,,,,73363.61,,
,03:48:29,124,16.8,03:34,,,,73369.29,,
,03:48:30,124,16.8,03:34,,,,73369.29,,
,03:48:31,124,16.3,03:41,,,,73378.59,,
,03:48:32,124,16.2,03:42,,,,73384.13,,
,03:48:33,125,16.2,03:42,,,,73384.13,,
,03:48:34,126,16.3,03:40,,,,73389.7,,
,03:48:35,127,16.7,03:35,,,,73394.88,,
,03:48:36,127,16.8,03:34,,,,73399.7,,
,03:48:37,128,16.9,03:33,,,,73405.84,,
,03:48:38,128,17,03:32,,,,73411.68,,
,03:48:39,128,17,03:32,,,,73416.3,,
,03:48:40,128,16.9,03:33,,,,73421.36,,
,03:48:41,127,16.9,03:33,,,,73421.36,,
,03:48:42,125,16.9,03:33,,,,73426.41,,
,03:48:43,124,16.8,03:35,,,,73431.19,,
,03:48:44,124,16.9,03:33,,,,73438.99,,
,03:48:45,124,16.9,03:33,,,,73444.55,,
,03:48:46,125,16.9,03:33,,,,73449.57,,
,03:48:47,126,16.9,03:33,,,,73449.57,,
,03:48:48,127,16.6,03:37,,,,73454,,
,03:48:49,128,16.2,03:42,,,,73458.52,,
,03:48:50,128,16.2,03:42,,,,73463.98,,
,03:48:51,127,16.3,03:40,,,,73470.52,,
,03:48:52,127,16.4,03:40,,,,73475.63,,
,03:48:53,126,16.4,03:40,,,,73475.63,,
,03:48:54,125,16.4,03:39,,,,73480.42,,
,03:48:55,125,16.3,03:40,,,,73484.79,,
,03:48:56,124,16.2,03:43,,,,73490.34,,
,03:48:57,123,16,03:45,,,,73494.32,,
,03:48:58,122,16.1,03:44,,,,73499.02,,
,03:48:59,123,16.2,03:42,,,,73504.38,,
,03:49:00,123,16.4,03:39,,,,73509.71,,
,03:49:01,124,16.5,03:38,,,,73515.34,,
,03:49:02,124,16.5,03:38,,,,73515.34,,
,03:49:03,124,16.8,03:35,,,,73519.66,,
,03:49:04,125,17.1,03:31,,,,73525.13,,
,03:49:05,126,17.5,03:26,,,,73530.88,,
,03:49:06,126,17.5,03:26,,,,73535.78,,
,03:49:07,127,17.3,03:28,,,,73541.41,,
,03:49:08,127,17.1,03:30,,,,73548.41,,
,03:49:09,127,17.1,03:30,,,,73548.41,,
,03:49:10,128,17.1,03:30,,,,73554.7,,
,03:49:11,127,17.2,03:30,,,,73562.29,,
,03:49:12,127,17.2,03:30,,,,73562.29,,
,03:49:13,126,17,03:31,,,,73568.23,,
,03:49:14,125,16.9,03:33,,,,73573.34,,
,03:49:15,125,16.5,03:38,,,,73577.76,,
,03:49:16,126,16.3,03:41,,,,73581.8,,
,03:49:17,126,16.1,03:43,,,,73586.58,,
,03:49:18,127,16.3,03:40,,,,73591.84,,
,03:49:19,127,16.6,03:37,,,,73597.34,,
,03:49:20,128,16.8,03:34,,,,73602.87,,
,03:49:21,128,17.1,03:30,,,,73608.24,,
,03:49:22,129,17.3,03:28,,,,73612.55,,
,03:49:23,129,17.2,03:30,,,,73618.33,,
,03:49:24,130,17.2,03:30,,,,73618.33,,
,03:49:25,131,17,03:32,,,,73627.18,,
,03:49:26,132,17,03:32,,,,73627.18,,
,03:49:27,131,16.5,03:38,,,,73636.8,,
,03:49:28,131,16.5,03:38,,,,73636.8,,
,03:49:29,129,16.3,03:41,,,,73646.04,,
,03:49:30,127,16.3,03:41,,,,73646.04,,
,03:49:31,126,16.2,03:43,,,,73650.73,,
,03:49:32,124,15.9,03:46,,,,73654.66,,
,03:49:33,123,15.4,03:53,,,,73659.73,,
,03:49:34,122,15.3,03:55,,,,73664.3,,
,03:49:35,122,15.6,03:51,,,,73669.94,,
,03:49:36,123,16.4,03:40,,,,73674.63,,
,03:49:37,124,16.4,03:40,,,,73674.63,,
,03:49:38,125,16.9,03:33,,,,73685.36,,
,03:49:39,125,16.9,03:33,,,,73685.36,,
,03:49:40,125,16.6,03:36,,,,73690.18,,
,03:49:41,125,16.5,03:38,,,,73700.13,,
,03:49:42,125,16.5,03:38,,,,73700.13,,
,03:49:43,125,16.5,03:38,,,,73705,,
,03:49:44,124,16.5,03:39,,,,73709.12,,
,03:49:45,124,16.6,03:37,,,,73714.2,,
,03:49:46,123,16.8,03:35,,,,73719.55,,
,03:49:47,122,16.8,03:35,,,,73719.55,,
,03:49:48,122,16.3,03:41,,,,73731.82,,
,03:49:49,122,16.3,03:41,,,,73731.82,,
,03:49:50,123,16.1,03:43,,,,73737.61,,
,03:49:51,123,16.1,03:44,,,,73743.34,,
,03:49:52,124,16.5,03:38,,,,73749.15,,
,03:49:53,125,16.9,03:33,,,,73753.57,,
,03:49:54,125,17.4,03:27,,,,73760.06,,
,03:49:55,125,17.4,03:27,,,,73760.06,,
,03:49:56,124,17.5,03:26,,,,73771.05,,
,03:49:57,123,17.4,03:27,,,,73775.3,,
,03:49:58,123,17.3,03:28,,,,73781.24,,
,03:49:59,123,17.3,03:28,,,,73781.24,,
,03:50:00,123,17.6,03:25,,,,73786.84,,
,03:50:01,123,17.6,03:25,,,,73793.35,,
,03:50:02,124,17.5,03:26,,,,73798.99,,
,03:50:03,124,17.3,03:28,,,,73805.18,,
,03:50:04,125,17.2,03:29,,,,73809.97,,
,03:50:05,126,17.2,03:29,,,,73809.97,,
,03:50:06,125,17.2,03:29,,,,73816.02,,
,03:50:07,124,17.3,03:28,,,,73821.25,,
,03:50:08,124,17.5,03:25,,,,73826.51,,
,03:50:09,120,17.6,03:24,,,,73833.12,,
,03:50:10,120,17.7,03:23,,,,73838.36,,
,03:50:11,120,17.7,03:23,,,,73838.36,,
,03:50:12,120,18,03:20,,,,73847.52,,
,03:50:13,121,18.2,03:18,,,,73852.93,,
,03:50:14,122,18.3,03:17,,,,73857.92,,
,03:50:15,123,17.7,03:24,,,,73861.64,,
,03:50:16,124,16.9,03:34,,,,73866.37,,
,03:50:17,124,15.8,03:48,,,,73872.54,,
,03:50:18,124,15.3,03:56,,,,73878.27,,
,03:50:19,124,15.3,03:55,,,,73883.57,,
,03:50:20,124,15.3,03:55,,,,73883.57,,
,03:50:21,125,16.6,03:37,,,,73894.26,,
,03:50:22,125,16.6,03:37,,,,73894.26,,
,03:50:23,126,17.5,03:26,,,,73901.58,,
,03:50:24,126,17.8,03:22,,,,73906.86,,
,03:50:25,127,17.9,03:21,,,,73911.87,,
,03:50:26,128,17.6,03:24,,,,73916.81,,
,03:50:27,129,17.7,03:23,,,,73921.83,,
,03:50:28,129,17.6,03:24,,,,73927.31,,
,03:50:29,128,17.5,03:26,,,,73932.41,,
,03:50:30,128,17.3,03:29,,,,73937.84,,
,03:50:31,128,17.2,03:29,,,,73943.9,,
,03:50:32,128,17.4,03:27,,,,73949.35,,
,03:50:33,128,17.6,03:24,,,,73953.48,,
,03:50:34,127,17.8,03:23,,,,73959.33,,
,03:50:35,126,17.7,03:24,,,,73964.94,,
,03:50:36,125,17.6,03:25,,,,73969.38,,
,03:50:37,124,17.5,03:26,,,,73975.05,,
,03:50:38,124,17.5,03:26,,,,73975.05,,
,03:50:39,124,17.6,03:24,,,,73980.81,,
,03:50:40,125,17.6,03:24,,,,73985.41,,
,03:50:41,126,17.5,03:26,,,,73989.76,,
,03:50:42,126,17.5,03:25,,,,73994.88,,
,03:50:43,126,17.8,03:22,,,,74000.28,,
,03:50:44,126,17.8,03:23,,,,74005.47,,
,03:50:45,125,17.6,03:25,,,,74011.66,,
,03:50:46,125,17.4,03:27,,,,74018.06,,
,03:50:47,125,17.5,03:26,,,,74023.56,,
,03:50:48,125,17.5,03:26,,,,74028.63,,
,03:50:49,121,17.5,03:26,,,,74028.63,,
,03:50:50,121,18,03:20,,,,74034.76,,
,03:50:51,121,19.2,03:08,,,,74046.4,,
,03:50:52,122,19.2,03:08,,,,74046.4,,
,03:50:53,123,19.1,03:08,,,,74051.95,,
,03:50:54,124,18.6,03:14,,,,74057.23,,
,03:50:55,124,18.3,03:17,,,,74062.14,,
,03:50:56,124,16.3,03:41,,,,74065.5,,
,03:50:57,124,16.2,03:43,,,,74072.05,,
,03:50:58,124,16.2,03:43,,,,74072.05,,
,03:50:59,122,15.9,03:46,,,,74081.16,,
,03:51:00,120,17.5,03:26,,,,74086.63,,
,03:51:01,119,17.5,03:25,,,,74092.98,,
,03:51:02,119,17.4,03:27,,,,74098.23,,
,03:51:03,121,17,03:32,,,,74102.7,,
,03:51:04,122,17,03:32,,,,74102.7,,
,03:51:05,122,16.4,03:40,,,,74110.33,,
,03:51:06,122,15.9,03:47,,,,74115.53,,
,03:51:07,121,15.9,03:47,,,,74115.53,,
,03:51:08,121,15.7,03:49,,,,74122.38,,
,03:51:09,119,16.1,03:44,,,,74127.05,,
,03:51:10,118,16.5,03:39,,,,74132.25,,
,03:51:11,118,16.8,03:35,,,,74137.78,,
,03:51:12,119,17.1,03:30,,,,74144.28,,
,03:51:13,121,17.3,03:28,,,,74148.65,,
,03:51:14,122,17,03:31,,,,74154.41,,
,03:51:15,123,16.4,03:40,,,,74158.96,,
,03:51:16,123,16,03:45,,,,74163.77,,
,03:51:17,124,16.3,03:41,,,,74168.91,,
,03:51:18,125,16.3,03:41,,,,74168.91,,
,03:51:19,126,16.8,03:35,,,,74174.44,,
,03:51:20,126,16.8,03:34,,,,74179.95,,
,03:51:21,127,16.8,03:34,,,,74185.83,,
,03:51:22,128,16.7,03:36,,,,74191.5,,
,03:51:23,128,17,03:32,,,,74195.86,,
,03:51:24,129,17.1,03:30,,,,74200.48,,
,03:51:25,129,17.6,03:25,,,,74205.86,,
,03:51:26,128,17.6,03:25,,,,74205.86,,
,03:51:27,128,18.5,03:15,,,,74212.59,,
,03:51:28,125,19.4,03:06,,,,74218.15,,
,03:51:29,125,19.9,03:01,,,,74223.63,,
,03:51:30,125,19.9,03:01,,,,74229.06,,
,03:51:31,125,19.9,03:01,,,,74234.56,,
,03:51:32,126,19.8,03:02,,,,74240.16,,
,03:51:33,127,19.4,03:05,,,,74245.5,,
,03:51:34,127,18.7,03:12,,,,74255.77,,
,03:51:35,128,18.3,03:16,,,,74260.63,,
,03:51:36,128,18,03:20,,,,74265.37,,
,03:51:37,127,18,03:20,,,,74265.37,,
,03:51:38,124,17.6,03:24,,,,74269.46,,
,03:51:39,119,17.7,03:24,,,,74275.1,,
,03:51:40,116,17.7,03:23,,,,74280.62,,
,03:51:41,117,17.7,03:23,,,,74280.62,,
,03:51:42,119,18.1,03:19,,,,74290.18,,
,03:51:43,121,18.3,03:16,,,,74295.26,,
,03:51:44,122,18.7,03:13,,,,74300.34,,
,03:51:45,123,18.8,03:12,,,,74305.54,,
,03:51:46,124,18.9,03:11,,,,74310.78,,
,03:51:47,124,18.9,03:11,,,,74315.94,,
,03:51:48,125,18.7,03:13,,,,74321.06,,
,03:51:49,124,18.2,03:18,,,,74331,,
,03:51:50,124,18.2,03:18,,,,74331,,
,03:51:51,123,18.1,03:19,,,,74335.86,,
,03:51:52,123,16.4,03:40,,,,74338.5,,
,03:51:53,124,16.4,03:39,,,,74346.8,,
,03:51:54,124,16.3,03:41,,,,74351.77,,
,03:51:55,125,17.5,03:26,,,,74358.25,,
,03:51:56,125,17.2,03:29,,,,74363.84,,
,03:51:57,126,17.2,03:29,,,,74363.84,,
,03:51:58,126,17,03:31,,,,74369.63,,
,03:51:59,127,17.3,03:28,,,,74374.78,,
,03:52:00,127,17.5,03:26,,,,74380.02,,
,03:52:01,127,17.7,03:23,,,,74384.69,,
,03:52:02,126,17.8,03:22,,,,74391.83,,
,03:52:03,126,17.8,03:22,,,,74398.24,,
,03:52:04,127,17.8,03:22,,,,74398.24,,
,03:52:05,127,17.8,03:22,,,,74408.58,,
,03:52:06,128,17.8,03:22,,,,74408.58,,
,03:52:07,128,18,03:20,,,,74415.59,,
,03:52:08,128,18.3,03:17,,,,74419.43,,
,03:52:09,128,18.2,03:18,,,,74428.14,,
,03:52:10,128,17.9,03:21,,,,74434.55,,
,03:52:11,129,17.4,03:26,,,,74439.72,,
,03:52:12,128,17.4,03:26,,,,74439.72,,
,03:52:13,127,17.5,03:26,,,,74445.93,,
,03:52:14,127,17.5,03:26,,,,74451.43,,
,03:52:15,126,17.5,03:26,,,,74456.9,,
,03:52:16,127,17.3,03:28,,,,74462.91,,
,03:52:17,127,17.3,03:28,,,,74462.91,,
,03:52:18,128,17.5,03:25,,,,74473.26,,
,03:52:19,128,17.5,03:25,,,,74473.26,,
,03:52:20,129,17.7,03:23,,,,74478.88,,
,03:52:21,129,17.7,03:23,,,,74484.24,,
,03:52:22,128,17.4,03:27,,,,74492.52,,
,03:52:23,128,17.1,03:31,,,,74498.09,,
,03:52:24,127,17,03:32,,,,74502.88,,
,03:52:25,126,17,03:32,,,,74502.88,,
,03:52:26,126,16.9,03:33,,,,74508.53,,
,03:52:27,127,17,03:32,,,,74515.7,,
,03:52:28,127,17,03:32,,,,74515.7,,
,03:52:29,128,16.9,03:33,,,,74521.54,,
,03:52:30,128,16.7,03:35,,,,74527.31,,
,03:52:31,128,16.4,03:39,,,,74532.64,,
,03:52:32,128,16.4,03:40,,,,74537.76,,
,03:52:33,127,16.5,03:38,,,,74542.62,,
,03:52:34,127,16.6,03:37,,,,74547.58,,
,03:52:35,127,16.6,03:37,,,,74547.58,,
,03:52:36,127,16.3,03:41,,,,74552.97,,
,03:52:37,128,15.9,03:47,,,,74557.62,,
,03:52:38,129,15.4,03:54,,,,74561.64,,
,03:52:39,129,14.9,04:02,,,,74565.51,,
,03:52:40,128,14.2,04:14,,,,74570.53,,
,03:52:41,124,13.6,04:25,,,,74573.34,,
,03:52:42,119,12.7,04:42,,,,74577.86,,
,03:52:43,116,11.9,05:03,,,,74581.41,,
,03:52:44,113,11.9,05:03,,,,74581.41,,
,03:52:45,112,10.4,05:47,,,,74587.15,,
,03:52:46,112,10.4,05:47,,,,74587.15,,
,03:52:47,112,10.2,05:53,,,,74593.18,,
,03:52:48,113,10.2,05:53,,,,74593.18,,
,03:52:49,114,10.4,05:46,,,,74596.56,,
,03:52:50,115,10.8,05:33,,,,74600.27,,
,03:52:51,115,11.1,05:25,,,,74605.34,,
,03:52:52,115,11.1,05:25,,,,74605.34,,
,03:52:53,115,12,05:01,,,,74609.6,,
,03:52:54,116,13.3,04:31,,,,74615.1,,
,03:52:55,117,14.4,04:10,,,,74620.14,,
,03:52:56,118,14.4,04:10,,,,74620.14,,
,03:52:57,119,15.2,03:56,,,,74626.87,,
,03:52:58,121,15.5,03:52,,,,74631.73,,
,03:52:59,122,15.8,03:48,,,,74636.3,,
,03:53:00,123,16.6,03:37,,,,74646.19,,
,03:53:01,125,16.6,03:37,,,,74646.19,,
,03:53:02,125,17.1,03:31,,,,74651.91,,
,03:53:03,126,17.5,03:26,,,,74658.65,,
,03:53:04,128,17.7,03:23,,,,74663.72,,
,03:53:05,129,17.8,03:23,,,,74670.85,,
,03:53:06,129,17.7,03:23,,,,74675.83,,
,03:53:07,130,17.7,03:23,,,,74675.83,,
,03:53:08,131,17.7,03:23,,,,74682.72,,
,03:53:09,132,17.8,03:22,,,,74687.66,,
,03:53:10,133,17.9,03:21,,,,74697.75,,
,03:53:11,134,17.9,03:21,,,,74697.75,,
,03:53:12,134,17.8,03:22,,,,74703.52,,
,03:53:13,134,17.7,03:23,,,,74708.79,,
,03:53:14,135,17.8,03:23,,,,74714.79,,
,03:53:15,136,17.8,03:23,,,,74714.79,,
,03:53:16,136,18,03:20,,,,74723.1,,
,03:53:17,136,18,03:20,,,,74728.3,,
,03:53:18,136,18.1,03:19,,,,74732.86,,
,03:53:19,135,18.1,03:19,,,,74737.88,,
,03:53:20,133,18.3,03:17,,,,74743.38,,
,03:53:21,130,18.4,03:16,,,,74748.73,,
,03:53:22,128,18.2,03:18,,,,74758.98,,
,03:53:23,128,18.2,03:18,,,,74758.98,,
,03:53:24,129,18.4,03:16,,,,74764.22,,
,03:53:25,129,19.2,03:07,,,,74775.32,,
,03:53:26,129,19.2,03:07,,,,74775.32,,
,03:53:27,130,19.1,03:08,,,,74780.7,,
,03:53:28,129,19.2,03:08,,,,74786.02,,
,03:53:29,129,19.2,03:07,,,,74791.44,,
,03:53:30,128,19.2,03:08,,,,74796.64,,
,03:53:31,128,19,03:10,,,,74801.84,,
,03:53:32,128,18.7,03:13,,,,74807.08,,
,03:53:33,127,18.8,03:11,,,,74812.27,,
,03:53:34,127,18.5,03:15,,,,74817.44,,
,03:53:35,127,18.3,03:16,,,,74822.35,,
,03:53:36,127,17.7,03:23,,,,74826.05,,
,03:53:37,128,17.1,03:30,,,,74831.31,,
,03:53:38,128,16.6,03:36,,,,74835.05,,
,03:53:39,127,16.2,03:42,,,,74839.24,,
,03:53:40,127,16.6,03:37,,,,74844.82,,
,03:53:41,127,17.6,03:25,,,,74849.9,,
,03:53:42,127,18.9,03:11,,,,74856.45,,
,03:53:43,127,19.5,03:05,,,,74862.59,,
,03:53:44,127,19,03:10,,,,74868.15,,
,03:53:45,126,18.2,03:18,,,,74873.3,,
,03:53:46,126,18.2,03:18,,,,74877.92,,
,03:53:47,124,18.4,03:15,,,,74883.68,,
,03:53:48,125,19.3,03:06,,,,74889.28,,
,03:53:49,125,19.8,03:02,,,,74894.98,,
,03:53:50,126,20.3,02:57,,,,74900.82,,
,03:53:51,127,19.8,03:02,,,,74906.45,,
,03:53:52,128,18.9,03:11,,,,74911.55,,
,03:53:53,128,17.9,03:21,,,,74916.38,,
,03:53:54,128,13.7,04:22,,,,74918.77,,
,03:53:55,127,13.7,04:22,,,,74918.77,,
,03:53:56,127,13.1,04:34,,,,74927.79,,
,03:53:57,128,12.7,04:44,,,,74934.12,,
,03:53:58,128,16.2,03:43,,,,74940.05,,
,03:53:59,127,16.5,03:38,,,,74944.29,,
,03:54:00,127,16.9,03:33,,,,74948.95,,
,03:54:01,126,17.4,03:27,,,,74954.98,,
,03:54:02,125,17.4,03:27,,,,74954.98,,
,03:54:03,125,17.3,03:29,,,,74966.05,,
,03:54:04,125,17.3,03:29,,,,74966.05,,
,03:54:05,126,16.8,03:35,,,,74971.23,,
,03:54:06,126,16,03:45,,,,74980.41,,
,03:54:07,125,16,03:45,,,,74980.41,,
,03:54:08,122,15.1,03:59,,,,74988.61,,
,03:54:09,120,15.1,03:59,,,,74988.61,,
,03:54:10,120,14.8,04:03,,,,74994.51,,
,03:54:11,120,14.9,04:01,,,,74998.06,,
,03:54:12,122,14.9,04:01,,,,74998.06,,
,03:54:13,123,15.5,03:52,,,,75006.2,,
,03:54:14,125,16.8,03:34,,,,75011.95,,
,03:54:15,126,17.8,03:23,,,,75017.77,,
,03:54:16,127,18.6,03:13,,,,75023.25,,
,03:54:17,127,18.9,03:10,,,,75028.91,,
,03:54:18,128,19.5,03:05,,,,75034.52,,
,03:54:19,131,19.9,03:01,,,,75040.1,,
,03:54:20,132,19.8,03:02,,,,75045.62,,
,03:54:21,134,19.4,03:06,,,,75050.74,,
,03:54:22,135,18.7,03:12,,,,75055.55,,
,03:54:23,136,17.7,03:23,,,,75061.66,,
,03:54:24,136,17.7,03:23,,,,75061.66,,
,03:54:25,136,17.5,03:26,,,,75070.77,,
,03:54:26,136,17.4,03:27,,,,75075.95,,
,03:54:27,135,17,03:32,,,,75079.97,,
,03:54:28,134,17,03:32,,,,75079.97,,
,03:54:29,132,17.5,03:25,,,,75090.88,,
,03:54:30,130,17.9,03:21,,,,75096.48,,
,03:54:31,128,19.2,03:08,,,,75101.23,,
,03:54:32,126,16.7,03:35,,,,75104.06,,
,03:54:33,125,14.4,04:09,,,,75107.34,,
,03:54:34,124,12.1,04:58,,,,75110.3,,
,03:54:35,123,11.5,05:12,,,,75112.81,,
,03:54:36,121,10.7,05:37,,,,75116.61,,
,03:54:37,119,10.7,05:37,,,,75116.61,,
,03:54:38,118,9.9,06:04,,,,75119.7,,
,03:54:39,117,11.4,05:17,,,,75130.52,,
,03:54:40,116,11.4,05:17,,,,75130.52,,
,03:54:41,116,13.4,04:29,,,,75138.76,,
,03:54:42,116,15.8,03:48,,,,75143.67,,
,03:54:43,117,17.2,03:30,,,,75149.49,,
,03:54:44,118,17.2,03:30,,,,75149.49,,
,03:54:45,118,17.7,03:24,,,,75158.94,,
,03:54:46,119,17.3,03:28,,,,75164.14,,
,03:54:47,120,17,03:32,,,,75168.77,,
,03:54:48,119,17,03:32,,,,75173.88,,
,03:54:49,118,16.7,03:35,,,,75179.89,,
,03:54:50,118,16.4,03:39,,,,75185.91,,
,03:54:51,117,16.4,03:39,,,,75185.91,,
,03:54:52,118,16.3,03:41,,,,75191.38,,
,03:54:53,120,16.5,03:38,,,,75196.3,,
,03:54:54,122,16.5,03:38,,,,75196.3,,
,03:54:55,123,16.6,03:37,,,,75204.6,,
,03:54:56,124,16.6,03:37,,,,75209.14,,
,03:54:57,125,16.6,03:38,,,,75213.84,,
,03:54:58,126,16.6,03:37,,,,75220.36,,
,03:54:59,127,16.7,03:35,,,,75225.07,,
,03:55:00,127,16.7,03:35,,,,75225.07,,
,03:55:01,126,17.4,03:27,,,,75233.95,,
,03:55:02,127,18,03:20,,,,75239.19,,
