Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
1,00:00:00,,0,00:00,,,,0,,
,00:00:01,,0,00:00,,,,0,,
,00:00:02,,0.3,195:15:00,,,,1.15,,
,00:00:03,,0.3,195:15:00,,,,1.15,,
,00:00:04,,0.6,100:13:00,,,,2.48,,
,00:00:05,73,0.9,69:27:00,,,,4.64,,
,00:00:06,72,0.9,69:27:00,,,,4.64,,
,00:00:07,69,0.7,88:52:00,,,,5.68,,
,00:00:08,70,0.7,88:52:00,,,,5.68,,
,00:00:09,74,0.5,111:43:00,,,,6.92,,
,00:00:10,80,0.5,117:55:00,,,,8.44,,
,00:00:11,81,0.5,117:55:00,,,,8.44,,
,00:00:12,84,0.5,117:55:00,,,,8.44,,
,00:00:13,87,0.5,117:55:00,,,,8.44,,
,00:00:14,87,1.2,48:15:00,,,,9.91,,
,00:00:15,86,1.2,48:15:00,,,,9.91,,
,00:00:16,83,1.7,35:00:00,,,,10.95,,
,00:00:17,82,1.7,35:00:00,,,,10.95,,
,00:00:18,82,1.7,35:00:00,,,,10.95,,
,00:00:19,92,1.7,35:00:00,,,,10.95,,
,00:00:20,92,1.7,35:00:00,,,,10.95,,
,00:00:21,97,1.6,37:19:00,,,,12.1,,
,00:00:22,100,1.6,37:19:00,,,,12.1,,
,00:00:23,101,1.6,37:19:00,,,,12.1,,
,00:00:24,101,1.6,37:19:00,,,,12.1,,
,00:00:25,101,0.8,72:42:00,,,,13.12,,
,00:00:26,101,0.8,72:42:00,,,,13.12,,
,00:00:27,95,0.8,72:42:00,,,,13.12,,
,00:00:28,96,0.8,72:42:00,,,,13.12,,
,00:00:29,99,0.8,72:42:00,,,,13.12,,
,00:00:30,101,0.3,210:40:00,,,,14.41,,
,00:00:31,103,0.3,210:40:00,,,,14.41,,
,00:00:32,104,0.3,210:40:00,,,,14.41,,
,00:00:33,104,2,29:58:00,,,,19.71,,
,00:00:34,104,4.6,13:10,,,,25.41,,
,00:00:35,104,4.6,13:10,,,,25.41,,
,00:00:36,104,7.7,07:47,,,,31.58,,
,00:00:37,103,9.3,06:29,,,,35.57,,
,00:00:38,102,10.5,05:43,,,,39.64,,
,00:00:39,102,10.5,05:43,,,,39.64,,
,00:00:40,103,11.2,05:21,,,,46,,
,00:00:41,103,11.9,05:03,,,,50.34,,
,00:00:42,101,11.9,05:03,,,,50.34,,
,00:00:43,98,11.8,05:05,,,,56.01,,
,00:00:44,97,11.7,05:08,,,,59.26,,
,00:00:45,96,11.5,05:12,,,,62.96,,
,00:00:46,97,11.6,05:09,,,,66.29,,
,00:00:47,98,11.6,05:09,,,,66.29,,
,00:00:48,99,11.7,05:08,,,,72.08,,
,00:00:49,101,11.7,05:07,,,,75.61,,
,00:00:50,103,11.8,05:06,,,,79.49,,
,00:00:51,106,12.1,04:58,,,,83.8,,
,00:00:52,107,12.1,04:58,,,,83.8,,
,00:00:53,109,12.3,04:53,,,,89.75,,
,00:00:54,110,12.3,04:53,,,,94.11,,
,00:00:55,109,11.7,05:08,,,,97.64,,
,00:00:56,109,11.9,05:04,,,,101.4,,
,00:00:57,109,11.9,05:04,,,,101.4,,
,00:00:58,109,12.4,04:51,,,,108.31,,
,00:00:59,109,13.5,04:27,,,,113.82,,
,00:01:00,109,13.8,04:21,,,,118.2,,
,00:01:01,110,13.8,04:21,,,,118.2,,
,00:01:02,110,13.9,04:18,,,,125.16,,
,00:01:03,111,14,04:18,,,,129.72,,
,00:01:04,110,14,04:18,,,,129.72,,
,00:01:05,110,14.3,04:11,,,,134.98,,
,00:01:06,110,14.7,04:04,,,,141.82,,
,00:01:07,111,14.8,04:02,,,,146.29,,
,00:01:08,111,14.9,04:01,,,,151.47,,
,00:01:09,112,14.9,04:01,,,,151.47,,
,00:01:10,113,14.8,04:04,,,,158.42,,
,00:01:11,113,14.7,04:05,,,,164.02,,
,00:01:12,114,14.4,04:10,,,,168.83,,
,00:01:13,114,14.4,04:10,,,,168.83,,
,00:01:14,113,14.3,04:12,,,,174.89,,
,00:01:15,113,14,04:17,,,,180.5,,
,00:01:16,113,13.5,04:27,,,,184.39,,
,00:01:17,113,13.3,04:30,,,,188.77,,
,00:01:18,113,13.3,04:30,,,,188.77,,
,00:01:19,114,13.1,04:36,,,,192.7,,
,00:01:20,114,13.2,04:32,,,,198.14,,
,00:01:21,114,13,04:36,,,,201.96,,
,00:01:22,115,13.1,04:35,,,,205.84,,
,00:01:23,115,13.1,04:35,,,,205.84,,
,00:01:24,115,13.5,04:27,,,,210.41,,
,00:01:25,115,14,04:18,,,,215.15,,
,00:01:26,116,14.2,04:13,,,,220.25,,
,00:01:27,117,14,04:17,,,,225.16,,
,00:01:28,118,13.4,04:28,,,,229.12,,
,00:01:29,119,13.3,04:31,,,,233.49,,
,00:01:30,120,13,04:38,,,,237.91,,
,00:01:31,120,13.1,04:35,,,,241.58,,
,00:01:32,121,13.1,04:34,,,,245.91,,
,00:01:33,121,13.1,04:34,,,,245.91,,
,00:01:34,121,13.3,04:31,,,,251.09,,
,00:01:35,121,13.3,04:31,,,,254.97,,
,00:01:36,121,13.1,04:34,,,,259.49,,
,00:01:37,121,12.8,04:40,,,,263.64,,
,00:01:38,121,12.7,04:43,,,,268.01,,
,00:01:39,121,12.7,04:43,,,,268.01,,
,00:01:40,121,12.9,04:39,,,,272.61,,
,00:01:41,121,13.8,04:21,,,,279.57,,
,00:01:42,121,13.8,04:21,,,,279.63,,
,00:01:43,120,14.4,04:10,,,,286.59,,
,00:01:44,119,14.8,04:04,,,,293.25,,
,00:01:45,117,14.6,04:07,,,,297.57,,
,00:01:46,117,14.6,04:07,,,,297.57,,
,00:01:47,117,14.5,04:08,,,,304.41,,
,00:01:48,118,14.4,04:11,,,,309.91,,
,00:01:49,118,14.3,04:12,,,,313.62,,
,00:01:50,117,13.9,04:19,,,,317.81,,
,00:01:51,118,13.9,04:19,,,,317.81,,
,00:01:52,116,13.5,04:27,,,,323.05,,
,00:01:53,114,13.3,04:30,,,,327.27,,
,00:01:54,111,13.7,04:23,,,,332.61,,
,00:01:55,111,14.3,04:11,,,,336.93,,
,00:01:56,112,15.2,03:56,,,,342.21,,
,00:01:57,113,15.8,03:47,,,,347.12,,
,00:01:58,114,15.9,03:46,,,,351.98,,
,00:01:59,116,15.8,03:48,,,,356.97,,
,00:02:00,117,15.8,03:48,,,,356.97,,
,00:02:01,119,16,03:46,,,,363.92,,
,00:02:02,119,16,03:46,,,,365.52,,
,00:02:03,120,16.4,03:39,,,,371.32,,
,00:02:04,120,16.9,03:33,,,,378.28,,
,00:02:05,120,16.9,03:33,,,,384.28,,
,00:02:06,120,16.9,03:33,,,,384.28,,
,00:02:07,120,17.2,03:29,,,,391.24,,
,00:02:08,120,17,03:32,,,,398.19,,
,00:02:09,120,17,03:32,,,,398.54,,
,00:02:10,120,17.1,03:31,,,,405.5,,
,00:02:11,120,16.6,03:37,,,,412.46,,
,00:02:12,120,16.5,03:38,,,,416.57,,
,00:02:13,119,16.6,03:37,,,,421.91,,
,00:02:14,119,16.6,03:37,,,,421.91,,
,00:02:15,119,16.9,03:33,,,,428.86,,
,00:02:16,119,17.3,03:28,,,,435.82,,
,00:02:17,119,17.3,03:28,,,,436.44,,
,00:02:18,119,17.4,03:27,,,,443.39,,
,00:02:19,119,17.3,03:28,,,,450.35,,
,00:02:20,119,17.3,03:28,,,,456.15,,
,00:02:21,119,17.3,03:28,,,,456.15,,
,00:02:22,118,17.5,03:26,,,,463.1,,
,00:02:23,118,17.7,03:24,,,,470.06,,
,00:02:24,119,17.6,03:24,,,,476.28,,
,00:02:25,119,17.6,03:24,,,,476.28,,
,00:02:26,120,17.2,03:29,,,,482.74,,
,00:02:27,120,16.9,03:33,,,,487.93,,
,00:02:28,120,16.9,03:33,,,,492.61,,
,00:02:29,121,17.5,03:26,,,,499.57,,
,00:02:30,121,17.5,03:26,,,,500.95,,
,00:02:31,122,17.8,03:22,,,,507.91,,
,00:02:32,123,17.9,03:21,,,,514.44,,
,00:02:33,123,17.7,03:23,,,,520.19,,
,00:02:34,124,18,03:20,,,,525.93,,
,00:02:35,123,18.1,03:19,,,,531.38,,
,00:02:36,123,18.1,03:19,,,,536.47,,
,00:02:37,122,18.3,03:16,,,,540.92,,
,00:02:38,120,18.3,03:16,,,,540.92,,
,00:02:39,119,18.5,03:15,,,,547.04,,
,00:02:40,118,18.6,03:14,,,,554,,
,00:02:41,118,18.1,03:19,,,,560.95,,
,00:02:42,118,18.1,03:19,,,,567.06,,
,00:02:43,118,18.2,03:18,,,,571.59,,
,00:02:44,120,18.5,03:15,,,,577.19,,
,00:02:45,121,18.7,03:13,,,,582.63,,
,00:02:46,121,18.7,03:12,,,,587.98,,
,00:02:47,121,18.8,03:11,,,,593.52,,
,00:02:48,120,18.8,03:12,,,,598.91,,
,00:02:49,120,18.6,03:14,,,,604.13,,
,00:02:50,119,18.2,03:18,,,,609.43,,
,00:02:51,119,18,03:20,,,,614.54,,
,00:02:52,118,18,03:20,,,,614.54,,
,00:02:53,118,15.5,03:52,,,,621.5,,
,00:02:54,118,15.6,03:51,,,,628.45,,
,00:02:55,118,15.6,03:51,,,,628.68,,
,00:02:56,117,17.9,03:21,,,,634.8,,
,00:02:57,116,17.5,03:26,,,,640.49,,
,00:02:58,116,17.1,03:31,,,,647.45,,
,00:02:59,115,16.6,03:36,,,,653.95,,
,00:03:00,115,16.6,03:36,,,,653.95,,
,00:03:01,115,16.4,03:39,,,,660.91,,
,00:03:02,116,16.2,03:42,,,,667.06,,
,00:03:03,116,16.2,03:42,,,,667.06,,
,00:03:04,115,15.8,03:48,,,,672.34,,
,00:03:05,114,15.5,03:52,,,,676.91,,
,00:03:06,110,15.7,03:50,,,,683.87,,
,00:03:07,109,15.7,03:50,,,,685.19,,
,00:03:08,110,16.2,03:43,,,,692.14,,
,00:03:09,111,16.5,03:38,,,,698.96,,
,00:03:10,112,16.6,03:36,,,,704.23,,
,00:03:11,112,16.6,03:36,,,,704.23,,
,00:03:12,112,16.7,03:35,,,,709.7,,
,00:03:13,112,16.7,03:35,,,,715.81,,
,00:03:14,112,16.9,03:33,,,,722.76,,
,00:03:15,111,16.9,03:33,,,,723.49,,
,00:03:16,109,16.7,03:36,,,,729.49,,
,00:03:17,108,16.3,03:40,,,,735.25,,
,00:03:18,106,15.9,03:46,,,,741.14,,
,00:03:19,105,16,03:46,,,,745.92,,
,00:03:20,106,15.8,03:48,,,,750.23,,
,00:03:21,106,15,04:00,,,,754.41,,
,00:03:22,106,15,04:00,,,,754.41,,
,00:03:23,107,14.1,04:15,,,,761.36,,
,00:03:24,107,13.3,04:30,,,,765.95,,
,00:03:25,104,13.3,04:30,,,,765.95,,
,00:03:26,101,13.8,04:22,,,,770.56,,
,00:03:27,99,14.2,04:14,,,,777.52,,
,00:03:28,98,14.6,04:07,,,,782.33,,
,00:03:29,100,14.6,04:07,,,,782.33,,
,00:03:30,102,14,04:16,,,,787.36,,
,00:03:31,104,13.5,04:27,,,,793.95,,
,00:03:32,105,13.5,04:27,,,,793.95,,
,00:03:33,107,13,04:38,,,,799.83,,
,00:03:34,109,12.1,04:57,,,,803.95,,
,00:03:35,110,10.8,05:34,,,,807.03,,
,00:03:36,110,9.7,06:11,,,,809.62,,
,00:03:37,109,9.7,06:11,,,,809.62,,
,00:03:38,106,8,07:30,,,,813.33,,
,00:03:39,106,6.7,08:59,,,,814.8,,
,00:03:40,89,5.3,11:14,,,,816.8,,
,00:03:41,88,5.7,10:33,,,,819.13,,
,00:03:42,89,5.7,10:33,,,,819.13,,
,00:03:43,90,5.9,10:10,,,,821.56,,
,00:03:44,93,5.3,11:13,,,,823.92,,
,00:03:45,94,5.3,11:13,,,,823.92,,
,00:03:46,94,4.4,13:41,,,,825.16,,
,00:03:47,93,4.4,13:31,,,,826.92,,
,00:03:48,91,4.4,13:39,,,,828.28,,
,00:03:49,93,4.4,13:39,,,,828.28,,
,00:03:50,98,5.5,10:57,,,,831.18,,
,00:03:51,100,6.4,09:27,,,,833.64,,
,00:03:52,102,8.6,06:56,,,,837.45,,
,00:03:53,103,10.1,05:58,,,,841.76,,
,00:03:54,102,10.1,05:55,,,,845.27,,
,00:03:55,102,10.1,05:55,,,,845.27,,
,00:03:56,103,9.5,06:19,,,,848.4,,
,00:03:57,103,8.9,06:45,,,,852.85,,
,00:03:58,103,9,06:41,,,,855.81,,
,00:03:59,104,9,06:41,,,,855.81,,
,00:04:00,104,8.8,06:48,,,,860.06,,
,00:04:01,104,8.3,07:12,,,,862.5,,
,00:04:02,104,7.5,07:57,,,,864.52,,
,00:04:03,103,7.4,08:09,,,,866.37,,
,00:04:04,101,6.5,09:14,,,,868.42,,
,00:04:05,98,5.9,10:06,,,,869.57,,
,00:04:06,99,5.1,11:41,,,,871.39,,
,00:04:07,101,4.6,13:05,,,,872.88,,
,00:04:08,100,3.5,17:00,,,,873.99,,
,00:04:09,94,3.5,17:00,,,,873.99,,
,00:04:10,92,3.5,17:00,,,,873.99,,
,00:04:11,93,3.5,17:00,,,,873.99,,
,00:04:12,96,2.1,28:35:00,,,,875.42,,
,00:04:13,99,2.1,28:35:00,,,,875.42,,
,00:04:14,103,2.1,28:35:00,,,,875.42,,
,00:04:15,108,2.1,28:35:00,,,,875.42,,
,00:04:16,108,2.1,28:35:00,,,,875.42,,
,00:04:17,108,2.1,28:35:00,,,,875.42,,
,00:04:18,108,0.9,66:22:00,,,,877.15,,
,00:04:19,108,0.9,66:22:00,,,,877.15,,
,00:04:20,108,0.9,66:22:00,,,,877.15,,
,00:04:21,107,0.9,66:22:00,,,,877.15,,
,00:04:22,106,0.9,66:22:00,,,,877.15,,
,00:04:23,106,0.9,66:22:00,,,,877.15,,
,00:04:24,106,0.9,66:22:00,,,,877.15,,
,00:04:25,105,0.2,247:31:00,,,,877.15,,
,00:04:26,104,0.2,247:31:00,,,,877.15,,
,00:04:27,98,0.2,247:31:00,,,,877.15,,
,00:04:28,89,1.8,33:23:00,,,,879.31,,
,00:04:29,87,3.6,16:48,,,,880.7,,
,00:04:30,86,5.7,10:27,,,,882.5,,
,00:04:31,87,6.2,09:37,,,,884.37,,
,00:04:32,92,7.4,08:09,,,,886.47,,
,00:04:33,96,8.7,06:54,,,,889.68,,
,00:04:34,101,10.5,05:44,,,,892.97,,
,00:04:35,105,11.6,05:10,,,,896.01,,
,00:04:36,105,11.9,05:02,,,,900.38,,
,00:04:37,107,12.1,04:59,,,,904.5,,
,00:04:38,109,12.1,04:59,,,,904.5,,
,00:04:39,111,12,04:59,,,,911.46,,
,00:04:40,111,12.3,04:54,,,,915.64,,
,00:04:41,111,12.3,04:54,,,,915.64,,
,00:04:42,111,12.7,04:43,,,,922.6,,
,00:04:43,111,13.9,04:19,,,,927.65,,
,00:04:44,111,15,04:00,,,,933.13,,
,00:04:45,112,15.6,03:51,,,,938.67,,
,00:04:46,113,15.6,03:51,,,,938.67,,
,00:04:47,114,15.9,03:47,,,,945.1,,
,00:04:48,115,16,03:45,,,,949.79,,
,00:04:49,115,15.7,03:49,,,,956.1,,
,00:04:50,114,15.7,03:49,,,,960.9,,
,00:04:51,114,16,03:45,,,,966.32,,
,00:04:52,113,16,03:45,,,,966.32,,
,00:04:53,112,16.5,03:39,,,,972.62,,
,00:04:54,112,16.6,03:37,,,,978.83,,
,00:04:55,111,16.6,03:37,,,,984.6,,
,00:04:56,111,16.8,03:34,,,,989.75,,
,00:04:57,111,17,03:32,,,,994.65,,
,00:04:58,112,16.9,03:33,,,,1000.01,,
,00:04:59,113,16.9,03:33,,,,1000.01,,
,00:05:00,113,16.9,03:34,,,,1005.97,,
,00:05:01,114,16.8,03:35,,,,1011.8,,
,00:05:02,113,16.8,03:35,,,,1018.01,,
,00:05:03,113,16.6,03:36,,,,1023.16,,
,00:05:04,114,16.6,03:36,,,,1027.63,,
,00:05:05,114,16.7,03:36,,,,1033.71,,
,00:05:06,115,16.5,03:38,,,,1037.97,,
,00:05:07,115,16.5,03:38,,,,1037.97,,
,00:05:08,115,15.8,03:47,,,,1044.93,,
,00:05:09,116,15.3,03:56,,,,1050.03,,
,00:05:10,116,15.1,03:58,,,,1055.15,,
,00:05:11,116,15.7,03:49,,,,1059.73,,
,00:05:12,113,15.9,03:46,,,,1064.35,,
,00:05:13,110,15.9,03:46,,,,1064.35,,
,00:05:14,109,16.1,03:44,,,,1071.3,,
,00:05:15,109,16,03:44,,,,1077.62,,
,00:05:16,109,15.6,03:51,,,,1082.49,,
,00:05:17,109,15.6,03:51,,,,1082.49,,
,00:05:18,110,15,04:00,,,,1089.45,,
,00:05:19,111,14.4,04:10,,,,1094.79,,
,00:05:20,111,14.7,04:05,,,,1099.19,,
,00:05:21,112,14.7,04:05,,,,1099.19,,
,00:05:22,113,15.2,03:57,,,,1105.03,,
,00:05:23,113,15.6,03:51,,,,1110.12,,
,00:05:24,113,15.5,03:53,,,,1115.43,,
,00:05:25,113,15,04:01,,,,1120.05,,
,00:05:26,113,14,04:17,,,,1123.59,,
,00:05:27,113,14,04:17,,,,1123.59,,
,00:05:28,113,14.2,04:13,,,,1130.54,,
,00:05:29,113,14.2,04:13,,,,1133.18,,
,00:05:30,114,15.1,03:59,,,,1139.35,,
,00:05:31,115,15.3,03:55,,,,1144.9,,
,00:05:32,115,15.2,03:57,,,,1149.4,,
,00:05:33,115,14.2,04:13,,,,1153.72,,
,00:05:34,113,13.1,04:35,,,,1157.61,,
,00:05:35,111,12.6,04:47,,,,1161.15,,
,00:05:36,110,12.7,04:43,,,,1164.66,,
,00:05:37,110,12.7,04:43,,,,1164.66,,
,00:05:38,109,12.8,04:42,,,,1169.3,,
,00:05:39,108,12.7,04:43,,,,1174.62,,
,00:05:40,108,12.7,04:43,,,,1174.62,,
,00:05:41,107,13.1,04:35,,,,1179.4,,
,00:05:42,107,13.8,04:21,,,,1185.1,,
,00:05:43,109,14.2,04:14,,,,1190.75,,
,00:05:44,110,14.2,04:14,,,,1190.75,,
,00:05:45,111,12.4,04:50,,,,1197.35,,
,00:05:46,111,12.4,04:50,,,,1197.35,,
,00:05:47,110,11.9,05:03,,,,1203.72,,
,00:05:48,110,12.4,04:51,,,,1208.12,,
,00:05:49,109,12.4,04:51,,,,1208.12,,
,00:05:50,108,13.2,04:33,,,,1213.24,,
,00:05:51,109,13.6,04:25,,,,1219.62,,
,00:05:52,109,13.8,04:22,,,,1224.12,,
,00:05:53,111,13.8,04:22,,,,1224.12,,
,00:05:54,112,13.7,04:23,,,,1229.27,,
,00:05:55,114,13.9,04:19,,,,1234.29,,
,00:05:56,114,14.4,04:10,,,,1239.23,,
,00:05:57,115,14.7,04:05,,,,1243.77,,
,00:05:58,114,14.9,04:01,,,,1248.42,,
,00:05:59,114,14.9,04:01,,,,1252.89,,
,00:06:00,112,14.9,04:01,,,,1257.08,,
,00:06:01,111,15,04:00,,,,1261.63,,
,00:06:02,112,15,04:00,,,,1261.63,,
,00:06:03,113,14.8,04:03,,,,1266.83,,
,00:06:04,114,15,04:01,,,,1272.3,,
,00:06:05,115,15.1,03:59,,,,1278.06,,
,00:06:06,116,14.6,04:07,,,,1281.98,,
,00:06:07,116,13.7,04:22,,,,1285.77,,
,00:06:08,117,13.7,04:22,,,,1285.77,,
,00:06:09,117,12.8,04:41,,,,1292.65,,
,00:06:10,118,13,04:37,,,,1297.15,,
,00:06:11,118,13,04:37,,,,1297.15,,
,00:06:12,117,13.4,04:29,,,,1301.94,,
,00:06:13,117,13.9,04:19,,,,1306.39,,
,00:06:14,117,14.5,04:09,,,,1313.35,,
,00:06:15,117,15.1,03:58,,,,1318.58,,
,00:06:16,118,15.1,03:58,,,,1318.58,,
,00:06:17,118,15.4,03:53,,,,1325.54,,
,00:06:18,119,15.3,03:55,,,,1330.28,,
,00:06:19,120,15.2,03:57,,,,1335.04,,
,00:06:20,121,15.6,03:51,,,,1340.04,,
,00:06:21,121,15.6,03:51,,,,1340.04,,
,00:06:22,121,15.8,03:48,,,,1347,,
,00:06:23,121,15.8,03:48,,,,1348.4,,
,00:06:24,121,15.8,03:48,,,,1348.4,,
,00:06:25,122,15.9,03:46,,,,1355.35,,
,00:06:26,122,15.4,03:53,,,,1362.31,,
,00:06:27,123,14.9,04:01,,,,1369.26,,
,00:06:28,124,13.9,04:19,,,,1373.52,,
,00:06:29,125,13.3,04:31,,,,1378.04,,
,00:06:30,126,13.3,04:31,,,,1378.04,,
,00:06:31,126,13,04:37,,,,1382.79,,
,00:06:32,126,13,04:36,,,,1387.68,,
,00:06:33,125,13.1,04:36,,,,1392.4,,
,00:06:34,125,13.3,04:31,,,,1396.14,,
,00:06:35,123,13.3,04:30,,,,1400.31,,
,00:06:36,123,13.3,04:30,,,,1400.31,,
,00:06:37,123,13.3,04:31,,,,1404.93,,
,00:06:38,123,13.1,04:34,,,,1409.12,,
,00:06:39,124,12.8,04:42,,,,1415.17,,
,00:06:40,125,12.1,04:57,,,,1418.67,,
,00:06:41,125,11.7,05:09,,,,1422.34,,
,00:06:42,125,11.7,05:09,,,,1422.34,,
,00:06:43,124,11.8,05:06,,,,1428.3,,
,00:06:44,124,12,05:00,,,,1432.94,,
,00:06:45,123,12.4,04:49,,,,1437.11,,
,00:06:46,123,12.9,04:39,,,,1442.37,,
,00:06:47,124,12.9,04:39,,,,1442.37,,
,00:06:48,124,13.6,04:25,,,,1449.32,,
,00:06:49,125,13.9,04:19,,,,1453.98,,
,00:06:50,127,13.8,04:20,,,,1458.65,,
,00:06:51,128,13.8,04:20,,,,1458.65,,
,00:06:52,128,13.8,04:21,,,,1463.61,,
,00:06:53,128,13.6,04:24,,,,1467.58,,
,00:06:54,128,13.9,04:20,,,,1473.04,,
,00:06:55,127,14.2,04:14,,,,1477.02,,
,00:06:56,126,14.4,04:11,,,,1481.8,,
,00:06:57,126,14.3,04:11,,,,1486.34,,
,00:06:58,125,14.3,04:11,,,,1486.34,,
,00:06:59,124,13.7,04:23,,,,1492.7,,
,00:07:00,125,13.1,04:36,,,,1496.53,,
,00:07:01,124,12.5,04:48,,,,1500.61,,
,00:07:02,124,12.5,04:48,,,,1500.61,,
,00:07:03,124,12.5,04:48,,,,1506.27,,
,00:07:04,123,12.6,04:47,,,,1510.2,,
,00:07:05,122,12.8,04:42,,,,1514.34,,
,00:07:06,121,12.9,04:38,,,,1518.73,,
,00:07:07,121,12.9,04:38,,,,1518.73,,
,00:07:08,122,13.1,04:36,,,,1523.54,,
,00:07:09,123,13,04:37,,,,1528.31,,
,00:07:10,123,12.8,04:41,,,,1532.16,,
,00:07:11,123,12.6,04:46,,,,1535.73,,
,00:07:12,123,12.4,04:50,,,,1539.28,,
,00:07:13,122,12.4,04:50,,,,1539.28,,
,00:07:14,121,12.4,04:51,,,,1545.41,,
,00:07:15,121,12.4,04:50,,,,1549.12,,
,00:07:16,117,12.6,04:46,,,,1553.01,,
,00:07:17,117,12.4,04:50,,,,1556.86,,
,00:07:18,117,12.3,04:53,,,,1560.82,,
,00:07:19,118,12.3,04:53,,,,1560.82,,
,00:07:20,119,12.1,04:58,,,,1565.29,,
,00:07:21,119,12.1,04:57,,,,1569.73,,
,00:07:22,119,12.2,04:55,,,,1572.86,,
,00:07:23,119,12.6,04:46,,,,1577.41,,
,00:07:24,119,12.6,04:47,,,,1581.07,,
,00:07:25,118,12.6,04:47,,,,1581.07,,
,00:07:26,118,12.8,04:42,,,,1587.89,,
,00:07:27,118,12.5,04:47,,,,1592.45,,
,00:07:28,118,12.5,04:47,,,,1592.45,,
,00:07:29,118,13.5,04:26,,,,1599.41,,
,00:07:30,119,13.5,04:26,,,,1601.34,,
,00:07:31,120,14.2,04:13,,,,1606.76,,
,00:07:32,120,14.7,04:05,,,,1611.3,,
,00:07:33,121,15.3,03:56,,,,1616.3,,
,00:07:34,121,15.9,03:47,,,,1621.13,,
,00:07:35,122,16.1,03:43,,,,1626.2,,
,00:07:36,122,16.2,03:42,,,,1630.69,,
,00:07:37,121,16.3,03:41,,,,1635.76,,
,00:07:38,120,16.6,03:37,,,,1640.22,,
,00:07:39,121,16.6,03:37,,,,1640.22,,
,00:07:40,121,16.2,03:42,,,,1647.18,,
,00:07:41,121,15.8,03:47,,,,1652.9,,
,00:07:42,122,15.4,03:54,,,,1658.32,,
,00:07:43,123,15.8,03:47,,,,1663.25,,
,00:07:44,123,15.8,03:47,,,,1663.25,,
,00:07:45,123,16.2,03:42,,,,1670.21,,
,00:07:46,124,16.8,03:34,,,,1677.08,,
,00:07:47,124,17.4,03:27,,,,1682.39,,
,00:07:48,125,17.8,03:22,,,,1687.74,,
,00:07:49,125,18.1,03:18,,,,1692.96,,
,00:07:50,124,18.1,03:19,,,,1698.21,,
,00:07:51,123,18.2,03:18,,,,1703.44,,
,00:07:52,123,18.2,03:18,,,,1708.6,,
,00:07:53,121,18.3,03:16,,,,1713.74,,
,00:07:54,120,18.2,03:17,,,,1718.91,,
,00:07:55,120,18.1,03:19,,,,1723.92,,
,00:07:56,120,18.1,03:19,,,,1723.92,,
,00:07:57,120,17.8,03:22,,,,1730.87,,
,00:07:58,121,17.8,03:22,,,,1737.54,,
,00:07:59,121,17.8,03:22,,,,1737.54,,
,00:08:00,122,17.7,03:24,,,,1744.5,,
,00:08:01,123,17.5,03:26,,,,1750.02,,
,00:08:02,123,17.6,03:25,,,,1756.98,,
,00:08:03,123,17.6,03:25,,,,1763.35,,
,00:08:04,123,17.6,03:25,,,,1763.35,,
,00:08:05,124,17.7,03:24,,,,1770.31,,
,00:08:06,124,17.4,03:26,,,,1777.26,,
,00:08:07,125,17.2,03:29,,,,1782.71,,
,00:08:08,126,17.2,03:29,,,,1782.71,,
,00:08:09,126,16.9,03:33,,,,1789.66,,
,00:08:10,127,16.4,03:40,,,,1796.25,,
,00:08:11,126,15.6,03:50,,,,1800.99,,
,00:08:12,126,15,04:00,,,,1805.67,,
,00:08:13,124,15,04:00,,,,1805.67,,
,00:08:14,123,14.6,04:07,,,,1812.2,,
,00:08:15,122,14.4,04:09,,,,1816.63,,
,00:08:16,123,14.5,04:08,,,,1821.45,,
,00:08:17,123,14.5,04:08,,,,1821.45,,
,00:08:18,123,14.6,04:06,,,,1827.46,,
,00:08:19,123,14.9,04:01,,,,1832.73,,
,00:08:20,124,15.1,03:58,,,,1837.48,,
,00:08:21,125,15.1,03:58,,,,1837.48,,
,00:08:22,125,15.7,03:50,,,,1842.42,,
,00:08:23,125,16,03:45,,,,1849.37,,
,00:08:24,124,15.9,03:47,,,,1854.62,,
,00:08:25,122,15.7,03:50,,,,1860.05,,
,00:08:26,121,15.7,03:50,,,,1860.05,,
,00:08:27,121,15.1,03:59,,,,1867,,
,00:08:28,121,14.9,04:02,,,,1871.72,,
,00:08:29,121,14.9,04:02,,,,1871.72,,
,00:08:30,123,14.4,04:10,,,,1878.68,,
,00:08:31,124,14.5,04:08,,,,1884.97,,
,00:08:32,126,14.4,04:09,,,,1889.37,,
,00:08:33,127,14.4,04:09,,,,1889.37,,
,00:08:34,128,14.3,04:12,,,,1896.33,,
,00:08:35,129,14.2,04:13,,,,1901.19,,
,00:08:36,129,14.4,04:10,,,,1905.53,,
,00:08:37,129,14.4,04:10,,,,1905.53,,
,00:08:38,129,14.4,04:10,,,,1912.49,,
,00:08:39,128,14.2,04:14,,,,1916.58,,
,00:08:40,127,14,04:17,,,,1920.42,,
,00:08:41,127,14.1,04:15,,,,1925.39,,
,00:08:42,127,14.1,04:15,,,,1925.39,,
,00:08:43,126,14.4,04:10,,,,1932.35,,
,00:08:44,125,14.6,04:06,,,,1937.66,,
,00:08:45,123,14.9,04:01,,,,1942.27,,
,00:08:46,122,14.9,04:01,,,,1942.27,,
