GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Fri Jun 24 20:36:37 GMT+02:00 2022,24-Jun-2022 20:36:38.563,-5.807200292453668,37.20366076515256,7.489523410797119,4.310715198516846,104.24579739477485,207.0609588623047,0.91197056,10.13046074,0.31498116,0.05633968,
Fri Jun 24 20:36:38 GMT+02:00 2022,24-Jun-2022 20:36:39.563,-5.807246017600851,37.20360413776369,7.828486919403076,3.9664223194122314,104.05845783930272,216.8391876220703,1.70241153,9.62047672,2.75235534,0.05368227,
Fri Jun 24 20:36:39 GMT+02:00 2022,24-Jun-2022 20:36:40.563,-5.807306876244058,37.20355149191915,8.599675178527832,3.7603681087493896,103.93010719493032,221.47210693359375,1.41537547,8.31938171,2.72749376,-0.02896996,
Fri Jun 24 20:36:40 GMT+02:00 2022,24-Jun-2022 20:36:41.563,-5.8073755373818825,37.203495685682064,9.272095680236816,3.7654054164886475,104.01738779619336,221.34446716308594,1.88955188,9.29636955,2.55550385,0.00272988,
Fri Jun 24 20:36:41 GMT+02:00 2022,24-Jun-2022 20:36:42.563,-5.807447239617652,37.20343643846104,9.47634506225586,3.818239688873291,104.06303150951862,221.0028839111328,1.86351252,9.05413342,2.61527276,0.01305658,
Fri Jun 24 20:36:42 GMT+02:00 2022,24-Jun-2022 20:36:43.563,-5.807522590691019,37.2033711213894,9.62370491027832,3.746659517288208,104.25976105965674,220.19825744628906,1.78244483,7.86206961,6.08984375,0.04137433,
Fri Jun 24 20:36:43 GMT+02:00 2022,24-Jun-2022 20:36:44.563,-5.807587313395199,37.20330448918005,9.360695838928223,3.7206687927246094,104.61313474457711,215.00054931640625,1.89941597,7.97338152,5.92510366,0.05674171,
Fri Jun 24 20:36:44 GMT+02:00 2022,24-Jun-2022 20:36:45.563,-5.80764053684243,37.20323291128042,9.195441246032715,3.4989190101623535,104.81554193701595,207.47276306152344,3.34873176,7.61089897,6.98590708,0.12604803,
Fri Jun 24 20:36:45 GMT+02:00 2022,24-Jun-2022 20:36:46.563,-5.807684022076509,37.203152424159434,9.624640464782715,3.4208667278289795,105.13549041282386,198.2477264404297,3.23923993,8.43151665,3.24277401,0.05255035,
Fri Jun 24 20:36:46 GMT+02:00 2022,24-Jun-2022 20:36:47.563,-5.80771592245404,37.203062083816796,9.817343711853027,3.268782138824463,105.21124284062535,194.33587646484375,2.76011229,7.97545958,3.37706923,0.01169436,
Fri Jun 24 20:36:47 GMT+02:00 2022,24-Jun-2022 20:36:48.564,-5.807738771793778,37.20297196654335,10.063061714172363,3.2090470790863037,105.26827028393745,191.44927978515625,3.072613,9.07763481,1.99879456,0.03898916,
Fri Jun 24 20:36:48 GMT+02:00 2022,24-Jun-2022 20:36:49.564,-5.807759880150344,37.20288172666958,9.895820617675781,3.0214953422546387,105.17507802136242,191.77638244628906,2.45197845,9.17150688,1.34909439,-0.00352877,
Fri Jun 24 20:36:49 GMT+02:00 2022,24-Jun-2022 20:36:50.564,-5.8077827889528,37.20279293652586,10.083696365356445,3.0,105.07872276101261,193.30841064453125,1.84293199,8.5097208,2.8210113,-0.04801458,
Fri Jun 24 20:36:50 GMT+02:00 2022,24-Jun-2022 20:36:51.564,-5.807813630600304,37.20270347651602,10.298974990844727,3.0,104.86660370510072,197.26239013671875,2.78052044,8.40880966,4.13990021,0.01557565,
Fri Jun 24 20:36:51 GMT+02:00 2022,24-Jun-2022 20:36:52.564,-5.8078506952633795,37.20261416936202,10.54775333404541,3.0,104.89431140664965,199.43362426757812,3.03419089,8.72675037,2.94966602,0.00764513,
Fri Jun 24 20:36:52 GMT+02:00 2022,24-Jun-2022 20:36:53.564,-5.807890479559766,37.20252689322024,10.194544792175293,3.0,105.00649054534733,201.48101806640625,2.65260291,8.10215092,3.63019395,-0.00759859,
Fri Jun 24 20:36:53 GMT+02:00 2022,24-Jun-2022 20:36:54.563,-5.807933703417153,37.202442004205295,10.122669219970703,3.0,104.99343588761985,204.11862182617188,4.21635199,9.45977879,1.51275241,0.04099396,
Fri Jun 24 20:36:54 GMT+02:00 2022,24-Jun-2022 20:36:55.563,-5.8079818595034665,37.20236125247605,9.477713584899902,3.0,104.99821380712092,208.0551300048828,2.93841338,8.67037201,2.97193217,0.00014895,
Fri Jun 24 20:36:55 GMT+02:00 2022,24-Jun-2022 20:36:56.563,-5.8080308741456745,37.202290757501835,8.492012023925781,3.0,104.9388653151691,212.49668884277344,3.80075693,9.10625935,2.97316742,0.06953984,
Fri Jun 24 20:36:56 GMT+02:00 2022,24-Jun-2022 20:36:57.563,-5.808082119412954,37.202232841999376,7.347408771514893,3.0,104.88865046110004,220.1271209716797,3.42465639,7.02019167,4.32048035,-0.07108682,
Fri Jun 24 20:36:57 GMT+02:00 2022,24-Jun-2022 20:36:58.563,-5.8081324096382,37.20218635684188,6.2389349937438965,3.0,104.87719176989049,223.77891540527344,1.59627175,5.95876551,7.18070889,0.04924898,
Fri Jun 24 20:36:58 GMT+02:00 2022,24-Jun-2022 20:36:59.563,-5.808174933950663,37.20215324273687,4.532413005828857,3.0,104.97715969476849,227.1096954345703,1.76050436,7.82360935,6.11397696,0.02417626,
Fri Jun 24 20:36:59 GMT+02:00 2022,24-Jun-2022 20:37:00.563,-5.808206323983521,37.20212809098105,3.6330862045288086,3.0,104.85663896985352,230.236328125,0.34618241,7.25336838,5.85767269,-0.02426656,
Fri Jun 24 20:37:00 GMT+02:00 2022,24-Jun-2022 20:37:01.563,-5.808237990589254,37.202112436429914,3.3795247077941895,3.0,104.8453596830368,227.87599182128906,0.95983547,7.31662321,7.00703382,0.02410105,
Fri Jun 24 20:37:01 GMT+02:00 2022,24-Jun-2022 20:37:02.563,-5.808266890261743,37.20209420480494,3.3235511779785156,3.0,104.80693827942014,224.70631408691406,1.12063003,7.05919838,5.67987013,-0.0503611,
Fri Jun 24 20:37:02 GMT+02:00 2022,24-Jun-2022 20:37:03.564,-5.808290807228458,37.202073553990644,3.0858094692230225,3.0,104.8846126506105,213.4731903076172,-2.78951311,6.97777653,5.52622938,0.03247084,
Fri Jun 24 20:37:03 GMT+02:00 2022,24-Jun-2022 20:37:04.564,-5.8083086339286165,37.20205211594355,3.1450953483581543,3.0,104.88149686157703,207.20578002929688,-0.3022823,8.47417164,4.94436169,0.01467592,
Fri Jun 24 20:37:04 GMT+02:00 2022,24-Jun-2022 20:37:05.564,-5.808320477861883,37.202027000275756,3.0732004642486572,3.0,104.7703925864771,193.8616485595703,-0.44373178,7.55018234,4.51082897,-0.0752449,
Fri Jun 24 20:37:05 GMT+02:00 2022,24-Jun-2022 20:37:06.564,-5.808324424889713,37.20199713225424,3.1940925121307373,3.0,104.42025537695736,184.36619567871094,1.94642842,4.3675313,8.26031113,-0.00806868,
Fri Jun 24 20:37:06 GMT+02:00 2022,24-Jun-2022 20:37:07.563,-5.80832140758138,37.201965805447415,3.136727809906006,3.0,104.299819980748,165.9338836669922,-0.96541876,4.3315897,4.63464785,-0.23351039,
Fri Jun 24 20:37:07 GMT+02:00 2022,24-Jun-2022 20:37:08.563,-5.808305855407167,37.20194110067303,2.899961233139038,3.0,104.14270759467036,141.82843017578125,-0.30798054,8.68108749,5.89513779,0.08913618,
Fri Jun 24 20:37:08 GMT+02:00 2022,24-Jun-2022 20:37:09.563,-5.808280552401308,37.201921485901906,2.982752799987793,3.0,103.8378431526944,126.59478759765625,3.73649669,8.25694084,-0.90710557,-0.05252802,
Fri Jun 24 20:37:09 GMT+02:00 2022,24-Jun-2022 20:37:10.563,-5.8082545209318255,37.20190271705648,2.5014946460723877,3.0,103.6153405867517,129.7834014892578,7.02748013,5.04374027,2.2106719,-0.07089299,
Fri Jun 24 20:37:10 GMT+02:00 2022,24-Jun-2022 20:37:11.563,-5.808233549510316,37.201891096802854,1.2163413763046265,3.0,103.22494159732014,129.7834014892578,7.73722649,4.98667192,1.66185379,-0.02750498,
Fri Jun 24 20:37:11 GMT+02:00 2022,24-Jun-2022 20:37:12.563,-5.80822580952821,37.201886868528014,0.10845305770635605,3.0,103.11882052011788,129.7834014892578,6.0562191,6.21686077,4.23076534,0.00323933,
Fri Jun 24 20:37:12 GMT+02:00 2022,24-Jun-2022 20:37:13.563,-5.80822816014625,37.201889741256736,0.7173191905021667,3.0,102.93597543984652,129.7834014892578,7.42260027,1.9631592,5.14519691,-0.03060123,
Fri Jun 24 20:37:13 GMT+02:00 2022,24-Jun-2022 20:37:14.563,-5.808234807822798,37.201893230242355,0.8469749689102173,3.0,102.81464061699808,129.7834014892578,4.69766331,1.18681526,5.21122885,-0.25564629,
Fri Jun 24 20:37:14 GMT+02:00 2022,24-Jun-2022 20:37:15.564,-5.808244472371661,37.20189617790626,0.9565867185592651,3.0,102.69117838330567,129.7834014892578,2.11266279,1.3268379,-5.29414511,-0.36896613,
Fri Jun 24 20:37:15 GMT+02:00 2022,24-Jun-2022 20:37:16.564,-5.808248541389675,37.20189632262715,0.3237818479537964,3.0,102.57442772574723,129.7834014892578,12.41441536,-7.239501,-3.77573276,0.53365952,
Fri Jun 24 20:37:16 GMT+02:00 2022,24-Jun-2022 20:37:17.564,-5.8082480968431485,37.201891093156775,0.5035602450370789,3.0,102.57536791451275,129.7834014892578,1.38657796,-10.83700848,-5.62972593,0.27185744,
Fri Jun 24 20:37:17 GMT+02:00 2022,24-Jun-2022 20:37:18.564,-5.808242087895015,37.20188659894338,0.6415281295776367,3.0,102.218461740762,129.7834014892578,7.5189333,0.4054054,-4.77624083,-0.07203931,
Fri Jun 24 20:37:18 GMT+02:00 2022,24-Jun-2022 20:37:19.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,8.08518028,0.04371813,-5.12614822,-0.00512117,
Fri Jun 24 20:37:19 GMT+02:00 2022,24-Jun-2022 20:37:20.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,8.66341877,-0.06103299,-4.94262838,0.03575569,
Fri Jun 24 20:37:20 GMT+02:00 2022,24-Jun-2022 20:37:21.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,8.90728188,0.00649307,-4.62634468,0.04214674,
Fri Jun 24 20:37:21 GMT+02:00 2022,24-Jun-2022 20:37:22.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,8.81546021,0.71476495,-3.77264881,-0.00083596,
Fri Jun 24 20:37:22 GMT+02:00 2022,24-Jun-2022 20:37:23.563,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,5.78599072,0.89330536,-3.37501025,-0.29214275,
Fri Jun 24 20:37:23 GMT+02:00 2022,24-Jun-2022 20:37:24.563,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,8.05492783,1.08501387,-4.7612915,-0.02079535,
Fri Jun 24 20:37:24 GMT+02:00 2022,24-Jun-2022 20:37:25.565,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,8.85272408,1.0350517,-6.90311575,0.14868492,
Fri Jun 24 20:37:25 GMT+02:00 2022,24-Jun-2022 20:37:26.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,4.84365177,-2.58347774,-7.50450039,-0.03319144,
Fri Jun 24 20:37:26 GMT+02:00 2022,24-Jun-2022 20:37:27.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,6.38439751,-2.47306657,-7.21588421,0.03097504,
Fri Jun 24 20:37:27 GMT+02:00 2022,24-Jun-2022 20:37:28.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,6.38911867,-2.04605603,-6.94287825,-0.01078478,
Fri Jun 24 20:37:28 GMT+02:00 2022,24-Jun-2022 20:37:29.564,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,4.35749531,-5.61415386,-6.26117277,-0.02110949,
Fri Jun 24 20:37:29 GMT+02:00 2022,24-Jun-2022 20:37:30.563,-5.808237039034396,37.20188758600512,0.48625797033309937,3.0,102.27521446254104,129.7834014892578,8.68706417,-3.22387862,-3.46557808,0.01424214,
Fri Jun 24 20:37:30 GMT+02:00 2022,24-Jun-2022 20:37:31.563,-5.808228939040953,37.201888861740564,0.5617363452911377,3.0,102.12053032964468,129.7834014892578,9.22813511,-7.1748476,-0.04870764,0.12733835,
Fri Jun 24 20:37:31 GMT+02:00 2022,24-Jun-2022 20:37:32.565,-5.808228939040953,37.201888861740564,0.0,3.0,102.12053032964468,129.7834014892578,8.49649525,-3.74728966,-3.52619004,0.03154916,
Fri Jun 24 20:37:32 GMT+02:00 2022,24-Jun-2022 20:37:33.564,-5.8082285016824216,37.20188907403883,0.13369721174240112,3.0,101.76974953804165,129.7834014892578,7.062675,-5.58879423,0.39434418,-0.05304524,
Fri Jun 24 20:37:33 GMT+02:00 2022,24-Jun-2022 20:37:34.564,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,8.56182766,-4.78303099,0.75977594,0.02171582,
Fri Jun 24 20:37:34 GMT+02:00 2022,24-Jun-2022 20:37:35.564,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,8.37016678,-4.83068514,0.82423741,0.00770587,
Fri Jun 24 20:37:35 GMT+02:00 2022,24-Jun-2022 20:37:36.564,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,8.53497505,-4.73126793,0.99299991,0.01889938,
Fri Jun 24 20:37:36 GMT+02:00 2022,24-Jun-2022 20:37:37.564,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,7.39085245,-4.52201509,5.98362684,0.09237605,
Fri Jun 24 20:37:37 GMT+02:00 2022,24-Jun-2022 20:37:38.564,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,5.69712734,-5.31466818,3.23229694,-0.16040708,
Fri Jun 24 20:37:38 GMT+02:00 2022,24-Jun-2022 20:37:39.564,-5.808224101166628,37.20188785659902,0.6219986081123352,3.0,101.78263720311224,129.7834014892578,4.23787117,-6.04314709,-0.23400928,-0.21473177,
Fri Jun 24 20:37:39 GMT+02:00 2022,24-Jun-2022 20:37:40.564,-5.808215229971264,37.20188803425728,0.652635395526886,3.0,101.91552192158997,129.7834014892578,3.98202658,-7.25819492,1.20808542,-0.12815142,
Fri Jun 24 20:37:40 GMT+02:00 2022,24-Jun-2022 20:37:41.564,-5.808209675443431,37.20189082224855,0.6242117881774902,3.0,102.20159708429128,129.7834014892578,9.02467442,-7.65304661,-3.9642427,0.29108411,
Fri Jun 24 20:37:41 GMT+02:00 2022,24-Jun-2022 20:37:42.564,-5.80820975394374,37.20189504740282,0.6357679963111877,3.0,102.45944520551711,332.2808532714844,8.27747345,-4.58991432,0.25713727,0.00803325,
Fri Jun 24 20:37:42 GMT+02:00 2022,24-Jun-2022 20:37:43.564,-5.808211805697565,37.20189696472739,0.2438683658838272,3.0,102.56385512277484,332.2808532714844,7.06019449,-6.73610544,0.03030102,0.00744551,
Fri Jun 24 20:37:43 GMT+02:00 2022,24-Jun-2022 20:37:44.563,-5.808213413077779,37.20189746485996,0.12046954035758972,3.0,102.5958828786388,332.2808532714844,7.43439865,-6.36033106,0.357914,0.01240096,
Fri Jun 24 20:37:44 GMT+02:00 2022,24-Jun-2022 20:37:45.563,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,7.02344847,-6.43355513,0.54323483,0.00489226,
Fri Jun 24 20:37:45 GMT+02:00 2022,24-Jun-2022 20:37:46.563,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,7.09200811,-6.47316504,0.6459173,0.00000942,
Fri Jun 24 20:37:46 GMT+02:00 2022,24-Jun-2022 20:37:47.563,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,6.8541398,-6.74076939,0.83252138,0.00262558,
Fri Jun 24 20:37:47 GMT+02:00 2022,24-Jun-2022 20:37:48.563,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,7.24387741,-5.99717808,0.64154071,-0.00805557,
Fri Jun 24 20:37:48 GMT+02:00 2022,24-Jun-2022 20:37:49.563,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,7.29066038,-6.30186415,1.22538114,0.00925064,
Fri Jun 24 20:37:49 GMT+02:00 2022,24-Jun-2022 20:37:50.563,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,7.56460476,-6.14629889,0.68106419,0.00385582,
Fri Jun 24 20:37:50 GMT+02:00 2022,24-Jun-2022 20:37:51.564,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,9.46063995,-7.31380701,-4.5826745,0.34181881,
Fri Jun 24 20:37:51 GMT+02:00 2022,24-Jun-2022 20:37:52.564,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,11.62285328,-4.51129818,-2.14777136,0.14116558,
Fri Jun 24 20:37:52 GMT+02:00 2022,24-Jun-2022 20:37:53.564,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,13.0866394,0.19217779,-2.45066643,0.56805581,
Fri Jun 24 20:37:53 GMT+02:00 2022,24-Jun-2022 20:37:54.564,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,8.61793804,-3.21496296,0.57932019,-0.14114805,
Fri Jun 24 20:37:54 GMT+02:00 2022,24-Jun-2022 20:37:55.565,-5.808210099542577,37.20189196812887,1.0287091732025146,3.0,102.34436119999737,332.2808532714844,7.99478531,-4.38989353,3.20823979,-0.0138998,
Fri Jun 24 20:37:55 GMT+02:00 2022,24-Jun-2022 20:37:56.563,-5.808213238289611,37.201882001179456,1.297539234161377,3.0,102.31727483030409,332.2808532714844,7.2913208,-7.28511524,0.47090116,0.06539142,
Fri Jun 24 20:37:56 GMT+02:00 2022,24-Jun-2022 20:37:57.564,-5.808224663537326,37.201877320393834,0.9578216075897217,3.0,102.17371622473001,281.4925842285156,7.88388586,-6.01390934,0.29343334,0.03022569,
Fri Jun 24 20:37:57 GMT+02:00 2022,24-Jun-2022 20:37:58.564,-5.808231639741528,37.2018787733447,0.6704751253128052,3.0,102.17371622473001,281.4925842285156,7.48999166,-5.31340361,2.78861284,-0.00267977,
Fri Jun 24 20:37:58 GMT+02:00 2022,24-Jun-2022 20:37:59.564,-5.80823313629348,37.20188331301268,0.46933260560035706,3.0,102.17371622473001,281.4925842285156,13.71899605,-1.20744383,4.23775625,0.42608857,
Fri Jun 24 20:37:59 GMT+02:00 2022,24-Jun-2022 20:38:00.564,-5.8082360113482325,37.201885372646906,0.3285328149795532,3.0,102.17371622473001,281.4925842285156,16.06016159,-1.1053741,5.9364996,0.67822421,
Fri Jun 24 20:38:00 GMT+02:00 2022,24-Jun-2022 20:38:01.564,-5.808244278752135,37.20188908571858,0.2299729734659195,3.0,102.17371622473001,281.4925842285156,15.14375687,-5.60462523,3.90754795,0.58083105,
Fri Jun 24 20:38:01 GMT+02:00 2022,24-Jun-2022 20:38:02.564,-5.808253436607846,37.20189642119741,0.16098108887672424,3.0,102.17371622473001,281.4925842285156,18.3132782,-6.49267292,7.19904852,1.13122606,
Fri Jun 24 20:38:02 GMT+02:00 2022,24-Jun-2022 20:38:03.564,-5.808262595930805,37.20190523302145,0.11268676072359085,3.0,102.17371622473001,281.4925842285156,13.27672958,1.90811169,8.33054829,0.5665825,
Fri Jun 24 20:38:03 GMT+02:00 2022,24-Jun-2022 20:38:04.564,-5.808262971410712,37.2019159512105,0.4669516086578369,3.0,101.79938940057608,15.785712242126465,7.54717493,-2.71119404,2.85569859,0.33344555,
Fri Jun 24 20:38:04 GMT+02:00 2022,24-Jun-2022 20:38:05.564,-5.8082573673159406,37.20192381277508,0.9014452695846558,3.0,101.45343873663946,46.154212951660156,8.58074188,-2.36029029,1.66375947,-0.08807721,
Fri Jun 24 20:38:05 GMT+02:00 2022,24-Jun-2022 20:38:06.564,-5.8082573673159406,37.20192381277508,0.8773639798164368,3.0,101.45343873663946,46.154212951660156,9.06104755,-1.44455588,2.26459885,-0.01761514,
Fri Jun 24 20:38:06 GMT+02:00 2022,24-Jun-2022 20:38:07.564,-5.808253148829417,37.20192301874012,0.5872762203216553,3.0,101.22289131802293,116.00465393066406,8.93184662,-1.63403308,2.08979321,-0.03120732,
Fri Jun 24 20:38:07 GMT+02:00 2022,24-Jun-2022 20:38:08.564,-5.808248830350874,37.20191971831485,0.45900288224220276,3.0,101.21053084545537,125.03572082519531,8.74351978,-1.72546291,2.21780634,-0.02820429,
Fri Jun 24 20:38:08 GMT+02:00 2022,24-Jun-2022 20:38:09.564,-5.808248830350874,37.20191971831485,0.32130202651023865,3.0,101.21053084545537,128.40928649902344,9.67219162,-1.18400943,2.49670219,0.04439849,
Fri Jun 24 20:38:09 GMT+02:00 2022,24-Jun-2022 20:38:10.563,-5.808248830350874,37.20191971831485,0.2249114066362381,3.0,101.21053084545537,128.40928649902344,8.74549198,-6.12362099,1.87958241,0.18904707,
Fri Jun 24 20:38:10 GMT+02:00 2022,24-Jun-2022 20:38:11.564,-5.808248830350874,37.20191971831485,0.2505923807621002,3.0,101.21053084545537,133.96702575683594,7.42282963,1.94937813,-5.65669441,-0.06354024,
Fri Jun 24 20:38:11 GMT+02:00 2022,24-Jun-2022 20:38:12.563,-5.808248830350874,37.20191971831485,0.433692067861557,3.0,101.21053084545537,133.96702575683594,6.10893011,6.1764369,-5.37708998,0.06045538,
Fri Jun 24 20:38:12 GMT+02:00 2022,24-Jun-2022 20:38:13.563,-5.808248830350874,37.20191971831485,0.46870747208595276,3.0,101.21053084545537,133.96702575683594,10.17750168,-0.56969547,-0.63974029,0.0601303,
Fri Jun 24 20:38:13 GMT+02:00 2022,24-Jun-2022 20:38:14.563,-5.808248830350874,37.20191971831485,0.4168514609336853,3.0,101.21053084545537,133.96702575683594,9.92540264,-2.38331294,0.26576596,0.05987614,
Fri Jun 24 20:38:14 GMT+02:00 2022,24-Jun-2022 20:38:15.563,-5.808248830350874,37.20191971831485,0.3805522620677948,3.0,101.21053084545537,133.96702575683594,9.01972389,-3.19017792,0.22211489,0.00696084,
Fri Jun 24 20:38:15 GMT+02:00 2022,24-Jun-2022 20:38:16.563,-5.808248830350874,37.20191971831485,0.34758123755455017,3.0,101.21053084545537,137.98194885253906,8.96609402,-3.1113131,-0.08053137,-0.0073946,
Fri Jun 24 20:38:16 GMT+02:00 2022,24-Jun-2022 20:38:17.563,-5.808248830350874,37.20191971831485,0.32450154423713684,3.0,101.21053084545537,137.98194885253906,8.82686615,-2.75372458,0.44034159,-0.07344726,
Fri Jun 24 20:38:17 GMT+02:00 2022,24-Jun-2022 20:38:18.563,-5.808248830350874,37.20191971831485,0.302151083946228,3.0,101.21053084545537,131.14578247070312,9.3333931,-3.12030578,-0.16994043,0.02232641,
Fri Jun 24 20:38:18 GMT+02:00 2022,24-Jun-2022 20:38:19.563,-5.808248830350874,37.20191971831485,0.2865057587623596,3.0,101.21053084545537,131.14578247070312,9.25684547,-2.16983628,0.27824453,0.05116552,
Fri Jun 24 20:38:19 GMT+02:00 2022,24-Jun-2022 20:38:20.563,-5.808248830350874,37.20191971831485,0.27555400133132935,3.0,101.21053084545537,120.00053405761719,3.79476166,5.17702055,-2.74839997,-0.26922524,
Fri Jun 24 20:38:20 GMT+02:00 2022,24-Jun-2022 20:38:21.563,-5.808248830350874,37.20191971831485,0.41788777709007263,3.0,101.21053084545537,120.00053405761719,5.04538727,6.63499355,-3.16799808,-0.07201594,
Fri Jun 24 20:38:21 GMT+02:00 2022,24-Jun-2022 20:38:22.563,-5.808248830350874,37.20191971831485,0.7023190855979919,3.0,101.21053084545537,120.00053405761719,5.89050245,6.29428911,-6.0949192,0.06747344,
Fri Jun 24 20:38:22 GMT+02:00 2022,24-Jun-2022 20:38:23.563,-5.808248830350874,37.20191971831485,0.984024703502655,3.0,101.21053084545537,122.5211181640625,9.49672604,0.43925941,0.2278035,-0.011621,
Fri Jun 24 20:38:23 GMT+02:00 2022,24-Jun-2022 20:38:24.563,-5.808245087596811,37.20191513288028,0.6994921565055847,3.0,101.23370890812518,96.513916015625,7.8915472,-3.03458357,3.21892738,-0.05878627,
Fri Jun 24 20:38:24 GMT+02:00 2022,24-Jun-2022 20:38:25.564,-5.808247969919265,37.20191580803183,0.1294579952955246,3.0,101.33729588658431,97.23931884765625,7.26133585,-3.81945086,3.35730267,-0.07733917,
Fri Jun 24 20:38:25 GMT+02:00 2022,24-Jun-2022 20:38:26.564,-5.808250045731657,37.20191312994134,0.167345330119133,3.0,101.39255062431465,105.80599975585938,7.78871155,-4.17681885,3.33241296,-0.0181703,
Fri Jun 24 20:38:26 GMT+02:00 2022,24-Jun-2022 20:38:27.564,-5.808250045731657,37.20191312994134,0.48599982261657715,3.0,101.39255062431465,103.58837890625,10.17720509,-5.09274483,2.35850906,0.20372361,
Fri Jun 24 20:38:27 GMT+02:00 2022,24-Jun-2022 20:38:28.564,-5.808250045731657,37.20191312994134,0.7302760481834412,3.0,101.39255062431465,103.58837890625,7.08168459,-2.07743931,7.13202047,0.04793829,
Fri Jun 24 20:38:28 GMT+02:00 2022,24-Jun-2022 20:38:29.564,-5.808249347619017,37.20190676673835,0.5899401903152466,3.0,101.33630761473808,182.16342163085938,9.61725903,-6.08205748,2.82381725,0.21412808,
Fri Jun 24 20:38:29 GMT+02:00 2022,24-Jun-2022 20:38:30.564,-5.808248776215579,37.20190410365923,0.34148430824279785,3.0,101.19004879694533,237.7890167236328,9.64623833,-7.27368975,7.14153004,0.44959825,
Fri Jun 24 20:38:30 GMT+02:00 2022,24-Jun-2022 20:38:31.564,-5.808247533768242,37.20190526830816,0.20230431854724884,3.0,101.09229527447734,229.00941467285156,-1.45728362,7.07059479,3.45985126,-0.13564691,
Fri Jun 24 20:38:31 GMT+02:00 2022,24-Jun-2022 20:38:32.564,-5.808242925090388,37.2019067482469,0.0,3.0,101.06505382372956,201.47979736328125,-6.34375334,5.83423901,1.85144579,-0.03662501,
Fri Jun 24 20:38:32 GMT+02:00 2022,24-Jun-2022 20:38:33.564,-5.80824001361334,37.201905999712416,0.1996747851371765,3.0,101.08062849998251,212.2725830078125,-6.89925623,6.9578948,-1.9538697,0.02606821,
Fri Jun 24 20:38:33 GMT+02:00 2022,24-Jun-2022 20:38:34.563,-5.80823804749177,37.201906073512305,0.16304269433021545,3.0,101.00453579723381,211.3011932373047,-7.23824644,6.72473764,-0.71734113,0.01670107,
Fri Jun 24 20:38:34 GMT+02:00 2022,24-Jun-2022 20:38:35.563,-5.80823804749177,37.201906073512305,0.19708402454853058,3.0,101.00453579723381,211.3011932373047,-6.36808777,7.5449152,0.01802355,-0.00702266,
Fri Jun 24 20:38:35 GMT+02:00 2022,24-Jun-2022 20:38:36.563,-5.80823804749177,37.201906073512305,0.22091294825077057,3.0,101.00453579723381,211.3011932373047,-2.78752112,8.85696602,-3.92715168,0.04668587,
Fri Jun 24 20:38:36 GMT+02:00 2022,24-Jun-2022 20:38:37.563,-5.80823804749177,37.201906073512305,0.15463906526565552,3.0,101.00453579723381,211.3011932373047,-2.21088266,8.58767605,-6.15185356,0.11916906,
Fri Jun 24 20:38:37 GMT+02:00 2022,24-Jun-2022 20:38:38.563,-5.80823804749177,37.201906073512305,0.10824734717607498,3.0,101.00453579723381,211.3011932373047,-5.23202991,7.16996384,-2.92766809,-0.02826577,
