GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Jun 24 20:36:31 GMT+02:00 2022,24-Jun-2022 20:36:32.998,-5.806901370480495,37.20388617326355,21.44596767833582,3.2319302558898926,104.28734439983964,322.1927490234375,0.21,0.52,0.79,
Fri Jun 24 20:36:32 GMT+02:00 2022,24-Jun-2022 20:36:33.999,-5.806958920510324,37.20391843778577,23.839243066595827,3.3217620849609375,104.3137625856325,292.8055725097656,0.25,0.59,0.74,
Fri Jun 24 20:36:33 GMT+02:00 2022,24-Jun-2022 20:36:34.999,-5.807033337442621,37.20391620992509,24.344435619130763,3.997666120529175,104.51527593843639,257.8749084472656,0.2,0.75,0.55,
Fri Jun 24 20:36:34 GMT+02:00 2022,24-Jun-2022 20:36:36.000,-5.807099313615234,37.203875457267166,28.53164444680624,4.25944709777832,104.44862876273692,216.01400756835938,0.25,0.87,0.26,
Fri Jun 24 20:36:35 GMT+02:00 2022,24-Jun-2022 20:36:37.000,-5.807140162372652,37.20380725561063,25.697971807639533,4.908712387084961,104.32959339953959,203.3874969482422,0.18,0.87,0.21,
Fri Jun 24 20:36:36 GMT+02:00 2022,24-Jun-2022 20:36:37.999,-5.80716798844604,37.20373139626589,28.27357560598648,4.819863796234131,104.66022933647037,198.18316650390625,0.19,0.91,0.33,
Fri Jun 24 20:36:37 GMT+02:00 2022,24-Jun-2022 20:36:39.000,-5.807200292453668,37.20366076515256,26.962283564613017,4.310715198516846,104.24579739477485,207.0609588623047,0.08,0.95,0.0,
Fri Jun 24 20:36:38 GMT+02:00 2022,24-Jun-2022 20:36:40.000,-5.807246017600851,37.20360413776369,28.182552163268383,3.9664223194122314,104.05845783930272,216.8391876220703,0.12,0.94,0.18,
Fri Jun 24 20:36:39 GMT+02:00 2022,24-Jun-2022 20:36:40.999,-5.807306876244058,37.20355149191915,30.95882982257126,3.7603681087493896,103.93010719493032,221.47210693359375,0.22,0.91,0.19,
Fri Jun 24 20:36:40 GMT+02:00 2022,24-Jun-2022 20:36:41.999,-5.8073755373818825,37.203495685682064,33.37954356459659,3.7654054164886475,104.01738779619336,221.34446716308594,0.18,0.93,0.23,
Fri Jun 24 20:36:41 GMT+02:00 2022,24-Jun-2022 20:36:43.000,-5.807447239617652,37.20343643846104,34.114841320386404,3.818239688873291,104.06303150951862,221.0028839111328,0.25,0.84,0.42,
Fri Jun 24 20:36:42 GMT+02:00 2022,24-Jun-2022 20:36:43.999,-5.807522590691019,37.2033711213894,34.64533675921393,3.746659517288208,104.25976105965674,220.19825744628906,0.2,0.84,0.38,
Fri Jun 24 20:36:43 GMT+02:00 2022,24-Jun-2022 20:36:45.000,-5.807587313395199,37.20330448918005,33.69850412743608,3.7206687927246094,104.61313474457711,215.00054931640625,0.14,0.78,0.47,
Fri Jun 24 20:36:44 GMT+02:00 2022,24-Jun-2022 20:36:45.999,-5.80764053684243,37.20323291128042,33.10358760877216,3.4989190101623535,104.81554193701595,207.47276306152344,0.24,0.85,0.43,
Fri Jun 24 20:36:45 GMT+02:00 2022,24-Jun-2022 20:36:47.000,-5.807684022076509,37.203152424159434,34.64870475534053,3.4208667278289795,105.13549041282386,198.2477264404297,0.19,0.87,0.12,
Fri Jun 24 20:36:46 GMT+02:00 2022,24-Jun-2022 20:36:48.000,-5.80771592245404,37.203062083816796,35.34243642641604,3.268782138824463,105.21124284062535,194.33587646484375,0.32,0.86,0.32,
Fri Jun 24 20:36:47 GMT+02:00 2022,24-Jun-2022 20:36:49.000,-5.807738771793778,37.20297196654335,36.22702121133216,3.2090470790863037,105.26827028393745,191.44927978515625,0.23,0.92,0.13,
Fri Jun 24 20:36:48 GMT+02:00 2022,24-Jun-2022 20:36:50.000,-5.807759880150344,37.20288172666958,35.624953279893816,3.0214953422546387,105.17507802136242,191.77638244628906,0.18,0.91,0.15,
Fri Jun 24 20:36:49 GMT+02:00 2022,24-Jun-2022 20:36:50.999,-5.8077827889528,37.20279293652586,36.30130595362698,3.0,105.07872276101261,193.30841064453125,0.16,0.87,0.23,
Fri Jun 24 20:36:50 GMT+02:00 2022,24-Jun-2022 20:36:52.000,-5.807813630600304,37.20270347651602,37.07630898485422,3.0,104.86660370510072,197.26239013671875,0.29,0.88,0.31,
Fri Jun 24 20:36:51 GMT+02:00 2022,24-Jun-2022 20:36:52.999,-5.8078506952633795,37.20261416936202,37.97191099665133,3.0,104.89431140664965,199.43362426757812,0.23,0.9,0.18,
Fri Jun 24 20:36:52 GMT+02:00 2022,24-Jun-2022 20:36:54.000,-5.807890479559766,37.20252689322024,36.7003602796035,3.0,105.00649054534733,201.48101806640625,0.28,0.86,0.22,
Fri Jun 24 20:36:53 GMT+02:00 2022,24-Jun-2022 20:36:55.000,-5.807933703417153,37.202442004205295,36.441608226521566,3.0,104.99343588761985,204.11862182617188,0.45,0.9,0.11,
Fri Jun 24 20:36:54 GMT+02:00 2022,24-Jun-2022 20:36:56.000,-5.8079818595034665,37.20236125247605,34.119768001774446,3.0,104.99821380712092,208.0551300048828,0.33,0.89,0.11,
Fri Jun 24 20:36:55 GMT+02:00 2022,24-Jun-2022 20:36:57.000,-5.8080308741456745,37.202290757501835,30.571242476271436,3.0,104.9388653151691,212.49668884277344,0.43,0.81,0.32,
Fri Jun 24 20:36:56 GMT+02:00 2022,24-Jun-2022 20:36:58.000,-5.808082119412954,37.202232841999376,26.45067087675011,3.0,104.88865046110004,220.1271209716797,0.32,0.64,0.63,
Fri Jun 24 20:36:57 GMT+02:00 2022,24-Jun-2022 20:36:59.000,-5.8081324096382,37.20218635684188,22.46016538248682,3.0,104.87719176989049,223.77891540527344,0.18,0.74,0.57,
Fri Jun 24 20:36:58 GMT+02:00 2022,24-Jun-2022 20:37:00.001,-5.808174933950663,37.20215324273687,16.3166863887393,3.0,104.97715969476849,227.1096954345703,0.16,0.78,0.48,
Fri Jun 24 20:36:59 GMT+02:00 2022,24-Jun-2022 20:37:01.000,-5.808206323983521,37.20212809098105,13.07910998982561,3.0,104.85663896985352,230.236328125,0.01,0.7,0.58,
Fri Jun 24 20:37:00 GMT+02:00 2022,24-Jun-2022 20:37:02.001,-5.808237990589254,37.202112436429914,12.16628862576249,3.0,104.8453596830368,227.87599182128906,0.26,0.72,0.54,
Fri Jun 24 20:37:01 GMT+02:00 2022,24-Jun-2022 20:37:03.000,-5.808266890261743,37.20209420480494,11.964783923764116,3.0,104.80693827942014,224.70631408691406,-0.1,0.74,0.5,
Fri Jun 24 20:37:02 GMT+02:00 2022,24-Jun-2022 20:37:04.000,-5.808290807228458,37.202073553990644,11.108913794917157,3.0,104.8846126506105,213.4731903076172,-0.23,0.67,0.71,
Fri Jun 24 20:37:03 GMT+02:00 2022,24-Jun-2022 20:37:05.001,-5.8083086339286165,37.20205211594355,11.32234295414969,3.0,104.88149686157703,207.20578002929688,-0.05,0.88,0.38,
Fri Jun 24 20:37:04 GMT+02:00 2022,24-Jun-2022 20:37:06.000,-5.808320477861883,37.202027000275756,11.06352137821193,3.0,104.7703925864771,193.8616485595703,0.19,0.8,0.51,
Fri Jun 24 20:37:05 GMT+02:00 2022,24-Jun-2022 20:37:07.001,-5.808324424889713,37.20199713225424,11.498732739058255,3.0,104.42025537695736,184.36619567871094,0.11,0.49,0.72,
Fri Jun 24 20:37:06 GMT+02:00 2022,24-Jun-2022 20:37:08.000,-5.80832140758138,37.201965805447415,11.292219816519946,3.0,104.299819980748,165.9338836669922,0.0,0.83,0.38,
Fri Jun 24 20:37:07 GMT+02:00 2022,24-Jun-2022 20:37:09.001,-5.808305855407167,37.20194110067303,10.439860162738682,3.0,104.14270759467036,141.82843017578125,-0.03,0.88,0.35,
Fri Jun 24 20:37:08 GMT+02:00 2022,24-Jun-2022 20:37:10.001,-5.808280552401308,37.201921485901906,10.737909795498581,3.0,103.8378431526944,126.59478759765625,0.8,0.61,-0.04,
Fri Jun 24 20:37:09 GMT+02:00 2022,24-Jun-2022 20:37:11.001,-5.8082545209318255,37.20190271705648,9.005380487299476,3.0,103.6153405867517,129.7834014892578,0.63,0.49,0.48,
Fri Jun 24 20:37:10 GMT+02:00 2022,24-Jun-2022 20:37:12.001,-5.808233549510316,37.201891096802854,4.378828838697302,3.0,103.22494159732014,129.7834014892578,0.78,0.52,0.09,
Fri Jun 24 20:37:11 GMT+02:00 2022,24-Jun-2022 20:37:13.002,-5.80822580952821,37.201886868528014,0.3904309973999922,3.0,103.11882052011788,129.7834014892578,0.65,0.52,0.24,
Fri Jun 24 20:37:12 GMT+02:00 2022,24-Jun-2022 20:37:14.003,-5.80822816014625,37.201889741256736,2.5823490173989114,3.0,102.93597543984652,129.7834014892578,0.72,0.03,0.83,
Fri Jun 24 20:37:13 GMT+02:00 2022,24-Jun-2022 20:37:15.001,-5.808234807822798,37.201893230242355,3.0491098073029548,3.0,102.81464061699808,129.7834014892578,0.94,0.48,-0.27,
Fri Jun 24 20:37:14 GMT+02:00 2022,24-Jun-2022 20:37:16.002,-5.808244472371661,37.20189617790626,3.443712095586136,3.0,102.69117838330567,129.7834014892578,0.92,0.37,-0.58,
Fri Jun 24 20:37:15 GMT+02:00 2022,24-Jun-2022 20:37:17.003,-5.808248541389675,37.20189632262715,1.1656146217554237,3.0,102.57442772574723,129.7834014892578,0.77,-0.37,0.14,
Fri Jun 24 20:37:16 GMT+02:00 2022,24-Jun-2022 20:37:18.003,-5.8082480968431485,37.201891093156775,1.8128168341102366,3.0,102.57536791451275,129.7834014892578,1.08,-0.24,-0.46,
Fri Jun 24 20:37:17 GMT+02:00 2022,24-Jun-2022 20:37:19.003,-5.808242087895015,37.20188659894338,2.309501205298602,3.0,102.218461740762,129.7834014892578,0.84,0.06,-0.58,
Fri Jun 24 20:37:18 GMT+02:00 2022,24-Jun-2022 20:37:20.004,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.86,0.0,-0.6,
Fri Jun 24 20:37:19 GMT+02:00 2022,24-Jun-2022 20:37:21.004,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.86,0.0,-0.59,
Fri Jun 24 20:37:20 GMT+02:00 2022,24-Jun-2022 20:37:22.005,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.84,0.01,-0.56,
Fri Jun 24 20:37:21 GMT+02:00 2022,24-Jun-2022 20:37:23.006,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.95,0.13,-0.55,
Fri Jun 24 20:37:22 GMT+02:00 2022,24-Jun-2022 20:37:24.010,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.84,0.11,-0.52,
Fri Jun 24 20:37:23 GMT+02:00 2022,24-Jun-2022 20:37:25.007,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.87,0.11,-0.58,
Fri Jun 24 20:37:24 GMT+02:00 2022,24-Jun-2022 20:37:26.007,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.75,-0.06,-0.71,
Fri Jun 24 20:37:25 GMT+02:00 2022,24-Jun-2022 20:37:27.008,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.68,-0.21,-0.81,
Fri Jun 24 20:37:26 GMT+02:00 2022,24-Jun-2022 20:37:28.008,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.65,-0.22,-0.82,
Fri Jun 24 20:37:27 GMT+02:00 2022,24-Jun-2022 20:37:29.007,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.67,-0.2,-0.79,
Fri Jun 24 20:37:28 GMT+02:00 2022,24-Jun-2022 20:37:30.008,-5.808242087895015,37.20188659894338,0.0,3.0,102.218461740762,129.7834014892578,0.59,-0.37,-0.38,
Fri Jun 24 20:37:29 GMT+02:00 2022,24-Jun-2022 20:37:31.008,-5.808237039034396,37.20188758600512,1.750528646825984,3.0,102.27521446254104,129.7834014892578,0.94,-0.63,-0.22,
Fri Jun 24 20:37:30 GMT+02:00 2022,24-Jun-2022 20:37:32.008,-5.808228939040953,37.201888861740564,2.022250789476743,3.0,102.12053032964468,129.7834014892578,0.92,-0.27,-0.17,
Fri Jun 24 20:37:31 GMT+02:00 2022,24-Jun-2022 20:37:33.009,-5.808228939040953,37.201888861740564,0.0,3.0,102.12053032964468,129.7834014892578,0.75,-0.39,0.08,
Fri Jun 24 20:37:32 GMT+02:00 2022,24-Jun-2022 20:37:34.008,-5.8082285016824216,37.20188907403883,0.48130994952228434,3.0,101.76974953804165,129.7834014892578,0.84,-0.51,0.07,
Fri Jun 24 20:37:33 GMT+02:00 2022,24-Jun-2022 20:37:35.009,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,0.85,-0.48,0.0,
Fri Jun 24 20:37:34 GMT+02:00 2022,24-Jun-2022 20:37:36.008,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,0.85,-0.48,0.0,
Fri Jun 24 20:37:35 GMT+02:00 2022,24-Jun-2022 20:37:37.009,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,0.92,-0.41,-0.03,
Fri Jun 24 20:37:36 GMT+02:00 2022,24-Jun-2022 20:37:38.009,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,0.63,-0.36,0.48,
Fri Jun 24 20:37:37 GMT+02:00 2022,24-Jun-2022 20:37:39.010,-5.8082285016824216,37.20188907403883,0.0,3.0,101.76974953804165,129.7834014892578,0.54,-0.54,0.08,
Fri Jun 24 20:37:38 GMT+02:00 2022,24-Jun-2022 20:37:40.010,-5.808224101166628,37.20188785659902,2.239194929885997,3.0,101.78263720311224,129.7834014892578,0.61,-0.75,0.08,
Fri Jun 24 20:37:39 GMT+02:00 2022,24-Jun-2022 20:37:41.010,-5.808215229971264,37.20188803425728,2.349487361656628,3.0,101.91552192158997,129.7834014892578,0.99,-0.86,-0.34,
Fri Jun 24 20:37:40 GMT+02:00 2022,24-Jun-2022 20:37:42.011,-5.808209675443431,37.20189082224855,2.24716237790949,3.0,102.20159708429128,129.7834014892578,0.81,-0.33,0.28,
Fri Jun 24 20:37:41 GMT+02:00 2022,24-Jun-2022 20:37:43.011,-5.80820975394374,37.20189504740282,2.288764726088715,3.0,102.45944520551711,332.2808532714844,0.88,-0.43,0.06,
Fri Jun 24 20:37:42 GMT+02:00 2022,24-Jun-2022 20:37:44.014,-5.808211805697565,37.20189696472739,0.8779260939246782,3.0,102.56385512277484,332.2808532714844,0.74,-0.65,-0.09,
Fri Jun 24 20:37:43 GMT+02:00 2022,24-Jun-2022 20:37:45.012,-5.808213413077779,37.20189746485996,0.43369033379845234,3.0,102.5958828786388,332.2808532714844,0.73,-0.66,-0.06,
Fri Jun 24 20:37:44 GMT+02:00 2022,24-Jun-2022 20:37:46.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.72,-0.67,-0.04,
Fri Jun 24 20:37:45 GMT+02:00 2022,24-Jun-2022 20:37:47.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.71,-0.67,-0.02,
Fri Jun 24 20:37:46 GMT+02:00 2022,24-Jun-2022 20:37:48.012,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.72,-0.67,-0.03,
Fri Jun 24 20:37:47 GMT+02:00 2022,24-Jun-2022 20:37:49.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.75,-0.63,0.0,
Fri Jun 24 20:37:48 GMT+02:00 2022,24-Jun-2022 20:37:50.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.75,-0.63,0.0,
Fri Jun 24 20:37:49 GMT+02:00 2022,24-Jun-2022 20:37:51.012,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.74,-0.64,0.01,
Fri Jun 24 20:37:50 GMT+02:00 2022,24-Jun-2022 20:37:52.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.97,-0.57,-0.18,
Fri Jun 24 20:37:51 GMT+02:00 2022,24-Jun-2022 20:37:53.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.91,-0.29,-0.17,
Fri Jun 24 20:37:52 GMT+02:00 2022,24-Jun-2022 20:37:54.012,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,0.31,0.4,-0.14,
Fri Jun 24 20:37:53 GMT+02:00 2022,24-Jun-2022 20:37:55.013,-5.808213413077779,37.20189746485996,0.0,3.0,102.5958828786388,332.2808532714844,1.32,0.39,0.09,
Fri Jun 24 20:37:54 GMT+02:00 2022,24-Jun-2022 20:37:56.012,-5.808210099542577,37.20189196812887,3.703352925423701,3.0,102.34436119999737,332.2808532714844,1.26,0.15,0.41,
Fri Jun 24 20:37:55 GMT+02:00 2022,24-Jun-2022 20:37:57.013,-5.808213238289611,37.201882001179456,4.671141119237973,3.0,102.31727483030409,332.2808532714844,1.01,-0.36,0.26,
Fri Jun 24 20:37:56 GMT+02:00 2022,24-Jun-2022 20:37:58.013,-5.808224663537326,37.201877320393834,3.4481576959780114,3.0,102.17371622473001,281.4925842285156,0.8,-0.51,0.17,
Fri Jun 24 20:37:57 GMT+02:00 2022,24-Jun-2022 20:37:59.013,-5.808231639741528,37.2018787733447,2.413710387184608,3.0,102.17371622473001,281.4925842285156,0.76,-0.6,0.13,
Fri Jun 24 20:37:58 GMT+02:00 2022,24-Jun-2022 20:38:00.013,-5.80823313629348,37.20188331301268,1.6895973354022402,3.0,102.17371622473001,281.4925842285156,0.92,-0.15,0.14,
Fri Jun 24 20:37:59 GMT+02:00 2022,24-Jun-2022 20:38:01.013,-5.8082360113482325,37.201885372646906,1.1827181025950608,3.0,102.17371622473001,281.4925842285156,1.01,-0.81,-0.06,
Fri Jun 24 20:38:00 GMT+02:00 2022,24-Jun-2022 20:38:02.013,-5.808244278752135,37.20188908571858,0.8279026825453784,3.0,102.17371622473001,281.4925842285156,1.43,-0.89,0.07,
Fri Jun 24 20:38:01 GMT+02:00 2022,24-Jun-2022 20:38:03.012,-5.808253436607846,37.20189642119741,0.5795319046038543,3.0,102.17371622473001,281.4925842285156,1.69,-0.95,0.2,
Fri Jun 24 20:38:02 GMT+02:00 2022,24-Jun-2022 20:38:04.012,-5.808262595930805,37.20190523302145,0.4056723278582801,3.0,102.17371622473001,281.4925842285156,0.71,-0.35,0.0,
Fri Jun 24 20:38:03 GMT+02:00 2022,24-Jun-2022 20:38:05.013,-5.808262971410712,37.2019159512105,1.6810257466362373,3.0,101.79938940057608,15.785712242126465,1.09,-0.22,-0.05,
Fri Jun 24 20:38:04 GMT+02:00 2022,24-Jun-2022 20:38:06.013,-5.8082573673159406,37.20192381277508,3.2452028845362406,3.0,101.45343873663946,46.154212951660156,0.99,-0.16,0.06,
Fri Jun 24 20:38:05 GMT+02:00 2022,24-Jun-2022 20:38:07.014,-5.8082573673159406,37.20192381277508,3.158510243667223,3.0,101.45343873663946,46.154212951660156,0.92,-0.16,0.12,
Fri Jun 24 20:38:06 GMT+02:00 2022,24-Jun-2022 20:38:08.013,-5.808253148829417,37.20192301874012,2.114194337150934,3.0,101.22289131802293,116.00465393066406,0.93,-0.15,0.11,
Fri Jun 24 20:38:07 GMT+02:00 2022,24-Jun-2022 20:38:09.014,-5.808248830350874,37.20191971831485,1.652410332298004,3.0,101.21053084545537,125.03572082519531,0.94,-0.14,0.13,
Fri Jun 24 20:38:08 GMT+02:00 2022,24-Jun-2022 20:38:10.014,-5.808248830350874,37.20191971831485,1.15668726479511,3.0,101.21053084545537,128.40928649902344,0.95,-0.07,0.08,
Fri Jun 24 20:38:09 GMT+02:00 2022,24-Jun-2022 20:38:11.014,-5.808248830350874,37.20191971831485,0.809681042441234,3.0,101.21053084545537,128.40928649902344,0.83,-0.32,0.04,
Fri Jun 24 20:38:10 GMT+02:00 2022,24-Jun-2022 20:38:12.013,-5.808248830350874,37.20191971831485,0.902132546845209,3.0,101.21053084545537,133.96702575683594,0.51,0.53,-0.78,
Fri Jun 24 20:38:11 GMT+02:00 2022,24-Jun-2022 20:38:13.014,-5.808248830350874,37.20191971831485,1.5612914029415066,3.0,101.21053084545537,133.96702575683594,0.75,0.39,-0.15,
Fri Jun 24 20:38:12 GMT+02:00 2022,24-Jun-2022 20:38:14.015,-5.808248830350874,37.20191971831485,1.6873468548100021,3.0,101.21053084545537,133.96702575683594,1.01,-0.24,-0.07,
Fri Jun 24 20:38:13 GMT+02:00 2022,24-Jun-2022 20:38:15.015,-5.808248830350874,37.20191971831485,1.5006652196072139,3.0,101.21053084545537,133.96702575683594,0.93,-0.3,-0.06,
Fri Jun 24 20:38:14 GMT+02:00 2022,24-Jun-2022 20:38:16.015,-5.808248830350874,37.20191971831485,1.3699881071517694,3.0,101.21053084545537,133.96702575683594,0.93,-0.29,-0.07,
Fri Jun 24 20:38:15 GMT+02:00 2022,24-Jun-2022 20:38:17.016,-5.808248830350874,37.20191971831485,1.2512924220484507,3.0,101.21053084545537,137.98194885253906,0.92,-0.29,-0.06,
Fri Jun 24 20:38:16 GMT+02:00 2022,24-Jun-2022 20:38:18.016,-5.808248830350874,37.20191971831485,1.1682055283068138,3.0,101.21053084545537,137.98194885253906,0.97,-0.27,-0.07,
Fri Jun 24 20:38:17 GMT+02:00 2022,24-Jun-2022 20:38:19.016,-5.808248830350874,37.20191971831485,1.087743873391048,3.0,101.21053084545537,131.14578247070312,0.95,-0.29,-0.1,
Fri Jun 24 20:38:18 GMT+02:00 2022,24-Jun-2022 20:38:20.017,-5.808248830350874,37.20191971831485,1.0314207042211763,3.0,101.21053084545537,131.14578247070312,1.04,0.1,-0.46,
Fri Jun 24 20:38:19 GMT+02:00 2022,24-Jun-2022 20:38:21.016,-5.808248830350874,37.20191971831485,0.9919943785139083,3.0,101.21053084545537,120.00053405761719,0.44,0.58,-0.1,
Fri Jun 24 20:38:20 GMT+02:00 2022,24-Jun-2022 20:38:22.017,-5.808248830350874,37.20191971831485,1.5043959576713775,3.0,101.21053084545537,120.00053405761719,0.54,0.65,-0.45,
Fri Jun 24 20:38:21 GMT+02:00 2022,24-Jun-2022 20:38:23.016,-5.808248830350874,37.20191971831485,2.5283486411744036,3.0,101.21053084545537,120.00053405761719,0.73,0.62,-0.36,
Fri Jun 24 20:38:22 GMT+02:00 2022,24-Jun-2022 20:38:24.017,-5.808248830350874,37.20191971831485,3.5424888387656495,3.0,101.21053084545537,122.5211181640625,1.11,-0.19,0.22,
Fri Jun 24 20:38:23 GMT+02:00 2022,24-Jun-2022 20:38:25.017,-5.808245087596811,37.20191513288028,2.5181716967113346,3.0,101.23370890812518,96.513916015625,0.97,-0.25,0.18,
Fri Jun 24 20:38:24 GMT+02:00 2022,24-Jun-2022 20:38:26.017,-5.808247969919265,37.20191580803183,0.46604877071781203,3.0,101.33729588658431,97.23931884765625,0.96,-0.33,0.22,
Fri Jun 24 20:38:25 GMT+02:00 2022,24-Jun-2022 20:38:27.018,-5.808250045731657,37.20191312994134,0.6024431724695845,3.0,101.39255062431465,105.80599975585938,0.89,-0.37,0.26,
Fri Jun 24 20:38:26 GMT+02:00 2022,24-Jun-2022 20:38:28.018,-5.808250045731657,37.20191312994134,1.7495993150711229,3.0,101.39255062431465,103.58837890625,0.81,-0.48,0.4,
Fri Jun 24 20:38:27 GMT+02:00 2022,24-Jun-2022 20:38:29.019,-5.808250045731657,37.20191312994134,2.628993703815837,3.0,101.39255062431465,103.58837890625,1.04,-0.33,0.41,
Fri Jun 24 20:38:28 GMT+02:00 2022,24-Jun-2022 20:38:30.019,-5.808249347619017,37.20190676673835,2.123784628873807,3.0,101.33630761473808,182.16342163085938,0.75,-0.35,0.2,
Fri Jun 24 20:38:29 GMT+02:00 2022,24-Jun-2022 20:38:31.018,-5.808248776215579,37.20190410365923,1.2293434771075908,3.0,101.19004879694533,237.7890167236328,1.11,0.16,1.03,
Fri Jun 24 20:38:30 GMT+02:00 2022,24-Jun-2022 20:38:32.019,-5.808247533768242,37.20190526830816,0.7282955274768526,3.0,101.09229527447734,229.00941467285156,-0.17,0.76,0.53,
Fri Jun 24 20:38:31 GMT+02:00 2022,24-Jun-2022 20:38:33.018,-5.808242925090388,37.2019067482469,0.0,3.0,101.06505382372956,201.47979736328125,-0.7,0.67,0.12,
Fri Jun 24 20:38:32 GMT+02:00 2022,24-Jun-2022 20:38:34.019,-5.80824001361334,37.201905999712416,0.718829207451364,3.0,101.08062849998251,212.2725830078125,-0.72,0.67,-0.18,
Fri Jun 24 20:38:33 GMT+02:00 2022,24-Jun-2022 20:38:35.019,-5.80823804749177,37.201906073512305,0.5869536840398126,3.0,101.00453579723381,211.3011932373047,-0.73,0.69,-0.09,
Fri Jun 24 20:38:34 GMT+02:00 2022,24-Jun-2022 20:38:36.018,-5.80823804749177,37.201906073512305,0.7095024695793128,3.0,101.00453579723381,211.3011932373047,-0.67,0.73,-0.11,
Fri Jun 24 20:38:35 GMT+02:00 2022,24-Jun-2022 20:38:37.019,-5.80823804749177,37.201906073512305,0.7952865926348736,3.0,101.00453579723381,211.3011932373047,-0.31,0.9,-0.39,
Fri Jun 24 20:38:36 GMT+02:00 2022,24-Jun-2022 20:38:38.019,-5.80823804749177,37.201906073512305,0.5567006202088294,3.0,101.00453579723381,211.3011932373047,-0.58,0.77,-0.34,
Fri Jun 24 20:38:37 GMT+02:00 2022,24-Jun-2022 20:38:39.020,-5.80823804749177,37.201906073512305,0.38969043951059845,3.0,101.00453579723381,211.3011932373047,-0.54,0.8,-0.39,
Fri Jun 24 20:38:38 GMT+02:00 2022,24-Jun-2022 20:38:40.020,-5.80823804749177,37.201906073512305,0.5508336100092563,3.0,101.00453579723381,211.3011932373047,-0.42,0.89,-0.14,
Fri Jun 24 20:38:39 GMT+02:00 2022,24-Jun-2022 20:38:41.019,-5.80823804749177,37.201906073512305,0.6636338534981974,3.0,101.00453579723381,211.3011932373047,-0.3,0.93,-0.23,
Fri Jun 24 20:38:40 GMT+02:00 2022,24-Jun-2022 20:38:42.020,-5.80823804749177,37.201906073512305,0.4645436759910666,3.0,101.00453579723381,211.3011932373047,-0.29,0.93,-0.23,
Fri Jun 24 20:38:41 GMT+02:00 2022,24-Jun-2022 20:38:43.020,-5.80823804749177,37.201906073512305,0.3251805785581645,3.0,101.00453579723381,211.3011932373047,-0.31,0.94,-0.19,
Fri Jun 24 20:38:42 GMT+02:00 2022,24-Jun-2022 20:38:44.020,-5.80823804749177,37.201906073512305,0.227626413037342,3.0,101.00453579723381,211.3011932373047,-0.31,0.94,-0.2,
Fri Jun 24 20:38:43 GMT+02:00 2022,24-Jun-2022 20:38:45.020,-5.80823804749177,37.201906073512305,0.15933848644393045,3.0,101.00453579723381,211.3011932373047,-0.3,0.93,-0.19,
Fri Jun 24 20:38:44 GMT+02:00 2022,24-Jun-2022 20:38:46.019,-5.80823804749177,37.201906073512305,0.11153694319296026,3.0,101.00453579723381,211.3011932373047,-0.31,0.94,-0.17,
Fri Jun 24 20:38:45 GMT+02:00 2022,24-Jun-2022 20:38:47.020,-5.80823804749177,37.201906073512305,0.078075856882311,3.0,101.00453579723381,211.3011932373047,-0.32,0.93,-0.17,
Fri Jun 24 20:38:46 GMT+02:00 2022,24-Jun-2022 20:38:48.020,-5.80823804749177,37.201906073512305,0.05465310182927441,3.0,101.00453579723381,211.31185913085938,-0.31,0.94,-0.11,
